Questions,Correct,A,B,C,D
"In Ark Angel, after Force Three find out that the boy they captured is not Paul Drevin, but Alex Rider, they try to kill him by doing what?", They lock Alex in a room and set the building aflame.,They lock Alex in a room and leave him there to starve to death.,They lock Alex in a room and leave a time bomb right outside.,They lock Alex in a room and weaken the supports of the building so that it falls down.,They lock Alex in a room and set the building aflame.
What was the name of Alexs guardian in the novel Ark Angel?, Jack Starbright,Mrs. Jones,Alan Blunt,Jack Starbright,Diana Meacher
One aspect of the physical constitution of fictional officer Hornblowers isolates him from a simple human pleasure. What is it?, Tone deafness prevents Hornblower from enjoying or even comprehending music.,Hornblower has no sense of smell or taste resulting in joyless eating.,Poor eyesight and color blindness result in his inability to comprehend beauty and art.,"Dyslexia, or a dyslexia-like condition, prevents Hornblower from being able to read and write.",Tone deafness prevents Hornblower from enjoying or even comprehending music.
What was the name of the first wife of fictional British Royal Navy officer Horatio Hornblower?, Maria,Penny,Maggie,Mildred,Maria
Which of these is true about the second wife of fictional British Royal Navy officer Horatio Hornblower?," She is the sister of Anglo-Irish statesman Arthur Wellesley, the future victor at Waterloo and Duke of Wellington.","She is the sister of Marie Antoinette, infamous for excesses, and executed early in the French Revolution.","She is the sister of Anglo-Irish statesman Arthur Wellesley, the future victor at Waterloo and Duke of Wellington.","She is the widow of Horatio Nelson, hero of the Nile and Trafalgar.",She is the illegitimate daughter of Benjamin Franklin.
"During the Peace of Amiens,” fictional adventure series character Hornblower is beached and penniless. How does Hornblower make ends meet during this period?", Playing whist,Gambling on horses,Playing whist,Prize fighting,Working as a fishing boat captain
"Fictional officer Horatio Hornblower is dispatched round the Horn to assist the Spanish in the Pacific. Hornblower meets and assists a despotic, psychopathic Spanish commander. What is his name?", El Supremo,Hugo Chavez,Augusto Pinochet,El Supremo,El Rey Del Mundo
Where does fictional character Stephanie Plum live?," Trenton, New Jersey","Philadelphia, Pennsylvania","Albany, New York","San Francisco, California","Trenton, New Jersey"
What is the occupation of Janet Evanovichs character Stephanie Plum?, bounty hunter,bounty hunter,police officer,spy,pastry chef
"In Janet Evanovichs series of books, Stephanie Plums relationship with her boyfriend is often overshadowed by her crush on this character.", Ranger,Vinnie,Alex,Ranger,Alfred
"Stephanie Plum has different cars throughout the various novels. However, the one that used to belong to her Uncle Sandor was affectionately called by this name.", Big Blue,Big Bertha,Big Ben,Big Betsy,Big Blue
What is the job of Stephanies boyfriend in the Stephanie Plums series of novels?, a police officer,a police officer,a lifeguard,an EMS,a firefighter
How many children does Harry Potter have as revealed in the last book of the harry Potter series?, 3,1,3,5,4
"Who does Hermione Granger kiss in the Battle of Hogwarts, in the final book of the Harry Potter series?", Ron,None of these,Harry,Ron,Krum
What year were fictional characters Harry Potter and Ron Weasley born?, 1989,1990,1982,1989,1985
"What potion do Harry Potter, Ron Weasley and Hermione Granger use to infiltrate the Ministry of Magic?", Polyjuice Potion,Amortentia,Draught of Living Death,Polyjuice Potion,Felix Felicis
Which student does Slughorn Horace NOT favour in the Harry Potter series?, Ron,Harry,Ron,Zabini,Hermione
What character does Harry Potter first meet at Madam Malkins?, Draco,Ron,Dudley,Draco,Ginny
"In The Silmarillion, Morgoth was a corrupt Ainu, a servant of Iluvatar, responsible for much evil on Middle Earth. What was his original name?", Melkor,Melion,Mordred,The Evil One,Melkor
"The epic love story in The Silmarillion held great significance to Tolkien himself. This is evident by the fact that the names of the two lovers were engraved upon the tombstones of J.R.R. and his wife, Edith. What were these names?", Luthien and Beren,Tuor and Idril,Thingol and Melian,Perseus and Andromeda,Luthien and Beren
What was the name of the Great Elven Prince of the Noldor who created the Silmarils described by J. R. Tolkien?, Feanor,Fingon,Fangorn,Feanor,Finarfin
"In The Silmarillion, the Elves call themselves this, meaning The Speakers, signifying their value of communication.", Quendi,Quenya,Quendi,Quizlings,Quintet
"Known as the Wildman of the Woods, this tragic hero, described in The Silmarillion, was cursed by Morgoth because his father refused to reveal the location of the secret Elvin kingdom of Gondolin.", Turin,Turok,Tuor,Turgon,Turin
What transgression did fictional character Melkor commit to warrant the revenge of the Valor?, Creation fo the Orcs,Creation fo the Orcs,Seduction of the men of Numenor,Creation of the Balrogs,Deception of the Elves
"In Tolkiens writings, Numenor was created as a reward to men by the Valar for their part in the War of the Silmarills. The first king was the son of Earendil, a mortal, and Elwing, an Elf, and brother to Elrond. Who was he?", Elros,Elros,Elendil,El Cid,Elfin
What are the names of the Three Kindreds of Elves in Toliens fictional universe?," Vanya, Noldor , and Teleri","Tanya, Ronald, and Valeri","Noldor, Baldar, and Teleporn","Vanya, Noldor , and Teleri","Vanwe, Manwe, and Elwe"
"At the time of the fictional War of the Ring, who were the only surviving leaders of the Noldor?", Galadriel and Celeborn,Celebrimbor and Cirdan,Gil-galad and Celegorm,Galadriel and Celeborn,Elrond and Celebrian
"In Tolkiens book The Silmarillion, the kings of Numenor increasingly became rebellious against the Valar and mounted an attack against them. The result was that the island of Numenor sank into the sea. What was the reason for their revolt?", They lusted after immortality.,They wanted the Silmarils for themselves.,They were tired of Manna.,They wanted the riches of the Valor.,They lusted after immortality.
"There were a number of notable inter-racial marriages in The Silmarillion. The first one mentioned was between a mortal and a Maia, a servant of the Valar. What were their names?", Thingol and Melian,Tuor and Idril,Thingol and Melian,Earendil and Elwing,Beren and Luthian
"In The Silmarillion, Carcharoth slew Beren after swallowing a Silmaril. What was Carcharoth?", wolf,wolf,dragon,spider,Balrog
What is the name of the dog-like billy-bumbler in the Dark Tower series?, Oy,Doggie,Ogg,Oy,Aye
"In the Dark Tower series, the woman known as Susannah has a dissociative identity disorder. How many personalities does she have?", 4,8,10,6,4
"In the Dark Towere series of books, Eddie Dean mysteriously resembles which one of Rolands dead friends?", Cuthbert Allgood,Alain Johns,Jamie de Curry,Randall Flagg,Cuthbert Allgood
What is the name of Rolands first love in The Dark Tower?, Susan Delgado,Mia,Detta Walker,Susan Delgado,Susannah Dean
There are a number of evil spheres in the Dark Tower books. What is the name of the most sinister of them?, Black Thirteen,Blue Fog,White Mist,Purple Haze,Black Thirteen
"Roland, the protagonist of the Dark Tower books, is a descendant of this great king.", Arthur Eld,Arthur Eld,The Red King,The Prim lord,Steven Deschain
"In the Dark Tower series of books, Jake has a very special ability called The Touch. What is it?", A kind of telekinesis,The power to turn things into gold,A kind of telekinesis,The power to kill by thought,The power to start fires
"Among the servants of the Red King in the Dark Tower, there are bird-like creatures that can assume a human form. What are they called?", Taheen,Grandfathers,Prims,Taheen,Slow muties
In 2007 Marvel started a series of comic books based on The Dark Tower. What is the name of the first volume?, The Gunslinger Born,Roland The Gunslinger,The Gunslinger Born,Roland of Gilead,The Last Gunslinger
"In the beginning of the novel Twilight, Isabella moved from Phoenix, Arizona to what city?"," Forks, Washington","Forks, Washington","Baton Rouge, Louisiana","Miami, Florida","Albany, New York"
"In the book Breaking Dawn, how many children does Bella have?", 1,4,1,3,0
In which book of the Twilight series did Edward propose to Bella?, Eclipse,Breaking Dawn,Eclipse,Twilight,New Moon
What word does Holden Caulfield use to refer to everyone and everything he rejects?, phony,crass,crap,phony,junk
The protagonist of what movie is programmed to buy the novel The Catcher in the Rye whenever he sees it?, Conspiracy Theory,Gattaca,Conspiracy Theory,The Fifth Element,The Matrix
"Holden Caulfields dream to be a catcher in the rye and to guard children playing in a rye field on the edge of a cliff is based on his mishearing of the poem Comin Through the Rye. What poet, known in Scotland as The Bard, wrote that poem?", Robert Burns,Robert Burns,William Blake,Thomas Campbell,Lord Byron
"In the novel The Catcher in the Rye, Holden drops by to see his former English teacher, Mr. Antolini, who offers him advice and a place to sleep. Holden is upset when he wakes up in the middle of the night to find Mr. Antolini doing which of the following?", patting Holdens head,holding Holdens hand,drinking heavily,ransacking Holdens luggage,patting Holdens head
"At one point in the novel The Catcher in the Rye, Holden and his sister Phoebe seem to exchange roles as the catcher and the fallen. What is the Catchers symbol that Holden gives Phoebe?", his hunting hat,his hunting hat,a gold ring,his diary,his fishing rod
Mark David Chapman was found with a copy of The Catcher in the Rye on the night he shot this person., John Lennon,Rebecca Schaeffer,John Lennon,Ronald Reagan,Yoko Ono
"What was written on Allies left-handed baseball glove, one of the most significant symbols in the novel The Catcher in the Rye?", poems,the name of his first girlfriend,poems,the titles of his favourite books,the names of his siblings
J. D. Salingers novel The Catcher in the Rye opens in the week before this major holiday., Christmas,Thanksgiving Day,Memorial Day,Christmas,Easter
"In this Academy Award-winning movie, Woody Allens character says that he only has books with the word death or dying in them. Diane Keatons character holds a copy of The Catcher in the Rye and asks, What about this one?.", Annie Hall,Manhattan,Annie Hall,Husbands and Wives,Hannah and Her Sisters
Who was Nero Wolfes right-hand man?, Archie Goodwin,Archie Goodwin,Theodore Horstmann,Fritz Brenner,Nathaniel Parker
Where was fictional detective Nero Wolfe born?, Montenegro,London,Switzerland,New York City,Montenegro
What color shirt did Nero Wolfe invariably wear?, Yellow,Pink,Yellow,White,Blue
"Who was the newspaperman who helped fictional detective Nero Wolfe on occasion, and was one of the regular poker players.", Lon Cohen,Nathaniel Parker,Saul Panzer,Lon Cohen,Johnny Keems
Which of the following was not one of the regular gang of fictional detectives Nero Wolfe regularly used?, Purley Stebbins,Saul Panzer,Fred Durkin,Orrie Cather,Purley Stebbins
"What was Nero Wolfes hobby, which he engaged in for four hours each day?", Raising orchids,Writing detective stories,Collecting stamps,Building intricate models,Raising orchids
Who was the love interest of Nero Wolfes right-hand man?, Lily Rowan,Carla Lovchen,Sally Colt,Lily Rowan,Del Bonner
What was the name of Nero Wolfes nemesis?, Arnold Zeck,Anson Street,Arnold Zeck,Albert Hall,Arthur Dent
What beverage did detective Nero Wolfe consume copious amounts of?, Beer,Coffee,Beer,Tea,Fine wine
Who was the cigar-chomping fictional police inspector who had a love-hate relationship with Nero Wolfe?, Cramer,Cramer,Noonan,Rowcliff,Stebbins
