Questions,Correct,A,B,C,D
Where is the headquarters of the Toyota Motor Corporation located?," Aichi, Japan","Tokyo, Japan","Aichi, Japan","Kansas City, Missouri","New York, New York"
What is Toyotas luxury car line called?, Lexus,Nissan,Lexus,Mercedes,Volvo
The top selling hybrid car for the U.S. of 2006 was produced by Toyota. Which one is it?, Toyota Prius,Toyota Prius,Toyota Sienna,Toyota Cressida,Toyota Scion
"As the second largest automobile producer of 2006 for the United States, Toyota surpassed which company in the third place?", Ford Motor Corporation,Chrysler Motor Corporation,American Motor Company,Honda Motor Corporation,Ford Motor Corporation
Which Emmy Award winner invented CBS news magazine 60 Minutes in 1968?, Don Hewitt,Walter Cronkite,Edward R. Murrow,Don Hewitt,Fred W. Friendly
Which famous U.S. magazine chose Albert Einstein as Person of the Century in 1999?, TIME,WORLD,TIME,Der Spiegel,Newsweek
"In 1959, this journalist, author of the acclaimed book Black Like Me, darkened his skin in an attempt to experience the segregation in the American South.", John Howard Griffin,Emama Maxime,Carl Gordon,Paul Foot,John Howard Griffin
Which American newspaper won the 2002 Pulitzer Award for the coverage of the September 11 terrorist attacks on New York City?, Wall Street Journal,Miami Herald,Wall Street Journal,New York Times,Los Angeles Times
"This American journalist, awarded the 2003 Gerald R. Ford Prize for Distinguished Reporting on the Presidency, took part in the uncovering of the Watergate scandal.", Robert Woodward,George F. Will,Harry Rosenfeld,Robert Woodward,Bob Schieffer
"This period, in which some newspapers and magazines built their reputations thanks to their use of photography, is known as the Golden Age of Photojournalism.", 1930s-1950s,1930s-1950s,1900-1915,1980s-1990s,1950s-1980s
Which CBS news show was the first to feature live simultaneous transmissions both from the East  Coast and the West  Coast?, See It Now,See It Now,Camel News Caravan,48 Hours,Huntley-Brinkley
"Which is the United Kingdoms official newspaper first published on November 7, 1665?", The London Gazette,The Guardian,The Times,The London Gazette,Daily Telegraph
"Which weekly magazine, established in 1828 in London, had the same owner as The Daily Telegraph?", The Spectator,The New York Times,The Argos,The Spectator,The Guardian
Which journalist received the Pulitzer Prize in 1964 for his brilliant coverage of President John F. Kennedys assassination?, Merriman Smith,Merriman Smith,Richard Harnett,Brit Hume,Vernin Scott
What does the term outside mean in Alaskan jargon?, Anywhere that is not Alaska,Anywhere that is not Alaska,Out of the house,The Outhouse,The wilderness
"In Alaska, what term is used to refer to the contiguous states below Canada?", The Lower 48,The Lower 48,None of these,The Outside,The South
What does the Alaskan term break up mean?," End of winter, beginning of summer",Termination of an engagement,Breaking up a dog fight,An iceberg breaking into two pieces,"End of winter, beginning of summer"
"In Alaskan terms, what is a snowbird?", A person who lives in Alaska in summer only,Any native fowl in winter,A ptarmigan in winter,A person who lives in Alaska in summer only,A spruce hen
Helicopters are generally believed to excel most conventional fixed-wing aircraft in what aspect?, Maneuverability,Maneuverability,Speed,Ease of control,Amount of payload
"This canal, known as the largest man-made waterway in the world, with a total length of 1200 miles, is also one of the most ancient ones.", Grand Canal of China,Suez Canal,Erie Canal,Corinth Canal,Grand Canal of China
"Plus 15, opened in 1970 and located in Calgary, Canada, is what type of modern transport infrastructure?", A skywalk,A highway,A metro station,A bridge,A skywalk
"The Great Manmade River is a tremendous transportation infrastructure, which is not a river as its name suggests, but what?", A network of pipes,An aqueduct,A tunnel,A canal,A network of pipes
"Segway HT, a two-wheeled light-mode transportation device, invented by Dean Kamen and presented in December 2001, is the worlds first vehicle of what type?", Self-balancing transportation device,Non-polluting transportation device,Computer-controlled personal transportation device,Self-balancing transportation device,Gyroscope-enabled transportation device
"Cats eye, a piece of equipment invented in 1933 by Briton Percy Shaw and used in road construction, is used as what?", Warning safety device on roads,Warning safety device on roads,Balance sensor in aircraft,Pedestrian warning device in the United States,Signaling device in ship navigation
Which of these types of bridge constructions allows for the greatest span range?, Suspension bridge,Moon bridge,Suspension bridge,Truss arch bridge,Cable-stayed bridge
"Of what origin is Sinterklaas, the basis of the mythical holiday figure of Santa Claus?", Dutch,Dutch,Swiss,German,Swedish
"Although many people consider Santa Claus and Father Christmas to be interchangeable, the characters have different origins and are not completely identical. The American version of Santa Claus says that he lives on the North Pole, while Father Christmas is believed to reside in this country.", Finland,The Netherlands,Iceland,Finland,Denmark
What Christmas song popularized the legend according to which Santa Claus categorizes children as naughty or nice?, Santa Claus Is Coming to Town,Twas The Night Before Christmas,Santa Claus Is Coming to Town,Jingle Bell Rock,I Saw Mommy Kissing Santa Claus
What traditional gift-bringer is NOT correctly matched with the country?, Svatý Mikuláš - Russia,Svatý Mikuláš - Russia,Weihnachtsmann - Germany,Pai Natal - Portugal,Père Noël - France
Which of these winter holiday gift-bringers is NOT a kid?, Weihnachtsmann,Christkind,Weihnachtsmann,Ježíšek,Gesù Bambino
"Who created the modern image of the red-suited bearded, plump Santa Claus?", Thomas Nast,Thomas Nast,Walt Disney,The Coca Cola Company,Charles Monroe Schulz
"What happens to the eccentric shopping network executive, played by Whoopi Goldberg, in the 2001 TV special Call Me Claus?", She is chosen to become the next Santa Claus.,She is kidnapped by Santa Claus elves.,She meets the ghost of Santa Claus who was killed by her boss.,She is chosen to become the next Santa Claus.,She founds out that her boss is the real Santa Claus.
"In his work History of New York (1809), this author Americanized Sinterklaas into Santa Claus and depicted him as a thick-bellied Dutch sailor with a pipe in a green winter coat.", Washington Irving,Washington Irving,Theodore Dreiser,James Fenimore Cooper,Edgar Allan Poe
"In the comic strip Bloom County, Santa Claus tells the story of how his elves went on strike and were fired by this US President.", Ronald Reagan,Ronald Reagan,Richard Nixon,John Kennedy,Jimmy Carter
The Flying Santa is a tradition that dates back to to Christmas Day of 1929. What does it involve?, dropping gifts from planes or helicopters,an air show featuring Santa Claus,dropping gifts from planes or helicopters,Santa Claus piloting a plane,a circus act featuring Santa Claus
In many Christian countries the birth of this saint is celebrated on 24 June (Midsummer)., John the Baptist,Saint Paul,Saint Patrick,Saint George,John the Baptist
"Summertime, which has become a popular jazz standard, was written by George Gershwin for this opera.", Porgy and Bess,Porgy and Bess,The Ballad of Baby Doe,West Side Story,The Ghosts of Versailles
"Saint-Tropez, France has been referred to as the playground to jetsetters, fashion models, and millionaires. What former fashion model and actress made the resort world-famous in the 1950s?", Brigitte Bardot,Sophia Loren,Brigitte Bardot,Romy Schneider,Catherine Deneuve
"Who originally recorded the 1966 song Summer in the City, which was later covered by B. B. King and Joe Cocker?", The Lovin Spoonful,The Monkees,The Supremes,The Everly Brothers,The Lovin Spoonful
"This celebrity, who considered suntan a symbol denoting a life of privilege and leisure, made sunbathing fashionalble in the 1920s.", Coco Chanel,Marlene Dietrich,Coco Chanel,Edith Piaf,Christian Dior
Which alcoholic beverage is one of the main ingredients in the Sea Breeze cocktail?, Vodka,Rum,Vodka,Wine,Whisky
"What actress wore the iconic white bikini in the 1962 James Bond film, Dr. No?", Ursula Andress,Carole Bouquet,Judi Dench,Ursula Andress,Sophie Marceau
"This American-born author, who became a British subject in 1915 wrote, Summer afternoon—summer afternoon; to me those have always been the two most beautiful words in the English language.", Henry James,John Steinbeck,Harper Lee,Mark Twain,Henry James
Which popular island destination is not correctly matched with the country?, Bora Bora - The Dominican Republic,Majorca - Spain,Bora Bora - The Dominican Republic,Santorini - Greece,Bali - Indonesia
"What is the correct title of Lee Hazlewoods song, which describes a man who awakens to find that his silver spurs a dollar and a dime had been stolen by a mysterious woman?", Summer Wine,Summer Breeze,Summer Wine,Summer Love,Summer Time
In what year was the Minnesota Vikings football team established?, 1960,1949,1955,1960,1968
"This famous writer was born in St. Paul, MN in the month of September, but his family moved around a lot and he once lived on Summit Avenue.", F. Scott Fitzgerald,Ambrose Bierce,F. Scott Fitzgerald,Hunter S. Thompson,Stephen King
"The Mall of America, one of the largest entertainment and retail complexes in the U.S., opened in 1992 on the site of the old Met Stadium. Which suburb of Minneapolis is it located in?", Bloomington,Burnsville,Maple Grove,St. Louis Park,Bloomington
"At the time of European contact, the Minnesota region was home to these two large tribal groups.", Ojibwe and Dakota,Shoshone and Yurok,Ojibwe and Dakota,Navahoe and Utes,Paiutes and Cree
"The famous cartoonist Charles Schulz, who was born in Minneapolis in 1922, developed a nationwide cartoon strip called Peanuts. What was the name of the dog in the cartoon strip?", Snoopy,Snoopy,Shirley,Stupid,Spike
What major U.S. interstate highway runs north and south through Minnesota?, I-35,I-39,I-29,I-90,I-35
Which of the following is the largest ethnic group to immigrate to Minnesota?, Germans,Polish,Norwegians,Irish,Germans
"In the late 1880s and 1890s, two brothers, Dr. William and Dr. Charles Mayo, joined forces with an order of Catholic nuns to form one of the worlds best-known medical establishments. What town is it located in?", Rochester,Moorhead,Faribault,St. Cloud,Rochester
