Questions,Correct,A,B,C,D
"What is the name of Quints boat, named after the only natural enemy of the white shark, in Steven Spielbergs horror movie Jaws from 1975?", Orca,Killer Whale,Giant Squid,Orca,Moby-Dick
"What actress starred in the 1993 movie Flesh and Bone, also featuring Dennis Quaid, James Caan and Gwyneth Paltrow?", Meg Ryan,Melanie Griffith,Uma Thurman,Heather Graham,Meg Ryan
"In what black comedy does a struggling documentary filmmaker, played by Woody Allen, address the following words to his wife: Honey, youre the one who stopped sleeping with me, ok. Itll be a year come April 20th. I remember the date exactly, because it was Hitlers birthday.?", Crimes and Misdemeanors,Stardust Memories,Alice,Hannah and Her Sisters,Crimes and Misdemeanors
Woody Allens black-and-white movie Stardust Memories parodies the 1963 movie 8½ by this European director., Federico Fellini,Ingmar Bergman,Bernardo Bertolucci,Francois Ozon,Federico Fellini
"Woody Allen wrote and directed the 1978 drama Interiors in the manner of this European director, who was one of Allens major influences.", Ingmar Bergman,Sergio Leone,Ingmar Bergman,Michelangelo Antonioni,Wim Wenders
"What 1992 black-and-white movie, written and directed by Woody Allen, stars Madonna as a tightrope artist?", Shadows and Fog,"Play It Again, Sam",Another Woman,Shadows and Fog,Manhattan
"Which of the following Spanish cities is prominently mentioned in Woody Allens 2008 film Vicky Cristina Barcelona, starring Penélope Cruz and Javier Bardem?", Oviedo,Valencia,Oviedo,Seville,Malaga
"What Woody Allen romantic comedy film, starring Diane Keaton and Woody Allen himself, won four Academy Awards?", Annie Hall,Hannah and Her Sisters,Mighty Aphrodite,Manhattan,Annie Hall
What Academy Award-winning actress is not correctly matched with the Woody Allen movie in which she appeared?, Meryl Streep - Hannah and Her Sisters,Mira Sorvino - Mighty Aphrodite,Diane Keaton - Manhattan,Penélope Cruz - Vicky Cristina Barcelona,Meryl Streep - Hannah and Her Sisters
What 1994 Woody Allen movie stars Dianne Wiest as an alcoholic actress and John Cusack as the neurotic persona?, Bullets Over Broadway,Everyone Says I Love You,Celebrity,Melinda and Melinda,Bullets Over Broadway
"This film-within-a-film, written and directed by Woody Allen, tells the story of a film character who leaves the black-and-white film and enters the colorful real world.", The Purple Rose of Cairo,The Purple Rose of Cairo,Love and Death,Crimes and Misdemeanors,Stardust Memories
"This 2005 Woody Allen movie about a tennis star discovering the importance of luck over virtue opens with the line, The man who said Id rather be lucky than good saw deeply into life.", Match Point,Crimes and Misdemeanors,Match Point,Vicky Cristina Barcelona,Scoop
What year was the movie Miracle released?, 2004,2004,2003,2002,2005
Which year and in which city did the events the movie Miracle was based on took place?," 1980 - Lake Placid, U.S.A","1976 - Innsbruck, Austria","1980 - Lake Placid, U.S.A","1984 - Sarajevo, Yugoslavia","1972 - Sapporo, Japan"
"In the movie Miracle, what causes Rob McClanahan and Jack O’Callahan to have a fight during an early practice?", An old college rivalry,They were trying to impress Herb Brooks.,A lost bet,An old college rivalry,A woman
"In the movie Miracle, coach Herb Brooks had to cut a player just before the start of the Olympics. Who was the unfortunate player?", Ralph Cox,Ralph Cox,Mark Johnson,Dave Christian,Steve Janaszak
For what did Brooks thank the player he cut just before the start of the Olympics in the movie Miracle?, For giving him his very best,For giving him a lift to practice,For giving him his very best,For making his decision easier,For taking the decision like a man
"In the movie Miracle, at the opening game of the Olympics,  the U.S. team plays the third ranked team in the world and scores a last-minute goal to snatch a tie. Which was the nation the U.S. team played against?", Sweden,West Germany,Czechoslovakia,Romania,Sweden
"In the movie Miracle, the U.S. team beat the second ranked team in the world. Which nation was this?", Czechoslovakia,Czechoslovakia,Romania,Russia,Sweden
"This 1988 drama movie, starring Meryl Streep, follows the real-life case of Azaria Chamberlain, a baby who disappeared in 1980.", A Cry in the Dark,A Child in the Storm,A Cry in the Dark,A Tear in the Silence,A Soul in the Wind
Which of these actors starred in Rob Reiners 1992 movie A Few Good Men?, Jack Nicholson,Jack Nicholson,Robert De Niro,Bruce Willis,Denzel Washington
What 1982 courtroom drama movie stars Paul Newman as alcoholic lawyer Frank Galvin., The Verdict,The Firm,The Case,The Verdict,The Juror
Who portrayed Ted Kramer in the 1979 Oscar-winning drama movie Kramer vs. Kramer?, Dustin Hoffman,Dustin Hoffman,Sean Penn,Anthony Hopkins,Christopher Walken
What year was Butch Cassidy and the Sundance Kid released?, 1969,1970,1967,1969,1968
Why does the Sundance Kid not jump off the cliff into the water to escape inevitable death in the western film Butch Cassidy and the Sundance Kid?, He cant swim.,Hes afraid of heights.,He hates being wet.,He cant swim.,Hes allergic to water.
What country are Butch Cassidy and the Sundance Kid trying to get to throughout the self-titled movie?, Bolivia,Mexico,Australia,Bolivia,Brazil
What famous actor and comedian voiced Mushu the Chinese dragon in the 1998 animated movie Mulan?, Eddie Murphy,Chris Rock,Chris Tucker,Will Smith,Eddie Murphy
Which President of the United States did Ben Stiller voice in the animated television series Libertys Kids?, Thomas Jefferson,None of these,John Adams,Abraham Lincoln,Thomas Jefferson
What actress voiced Judge Bumbleton in the 2007 animated movie Bee Movie?, Oprah Winfrey,Ellen DeGeneres,Renee Zellweger,Vanessa Williams,Oprah Winfrey
What is the name of the character voiced by Tom Hanks in the Toy Story movies?, Woody,Slinky Dog,Woody,Buzz Lightyear,Rex
What actress voiced Princess Fiona in the Shrek movies?, Cameron Diaz,Julia Roberts,Cameron Diaz,Jennifer Lopez,Catherine Zeta-Jones
What animal did Arnold Schwarzenegger voice in the 2001 comedy movie Dr. Dolittle 2?, White Wolf,Drunk Monkey,Alligator,Old Prison Bear,White Wolf
Which of these actors was not included in the voice cast of the 2003 animated blockbuster movie Finding Nemo?, Renee Zellweger,Geoffrey Rush,Renee Zellweger,Ellen DeGeneres,Willem Dafoe
In what 2 states was the 2007 movie Grindhouse was filmed?, Texas and California,Texas and New York,North Carolina and New York,Texas and California,Georgia and Vermont
In the beginning of the 1973 film The Exorcist an archaeological dig was taking place in what country?, Iraq,Iran,South Africa,Iraq,Egypt
The action in the 2001 movie The Brotherhood of the Wolf takes place in what country?, France,Spain,Germany,France,USA
What was the name of the neighborhood in which the 1980 movie The Changeling was set?, Chessman Park,Chessman Park,Grishom Park,Marthas Vineyard,Gorky Park
"I decided to take the fate of human kind into my own hands. My rationale for the murders is to show people what the world is, as well as punish the wicked. I know I will be remembered for my work and people will thank me for ridding the world of those who commit sins.", John Doe,John Doe,Steven Davis,John Kramer,John Smith
Who is the psychopathic killer in the 2000 movie American Psycho based on the book by Bret Easton Ellis?, Patrick Bateman,Steven Dorf,Jason Bateman,Patrick Bateman,John Higgins
Who was the director of Cape Fear?, Martin Scorsese,Wesley Stricle,Wes Craven,Martin Scorsese,Ron Howard
What year was the film Cape Fear released?, 1991,1987,1991,1993,1989
What degree did actor Dax Shepard receive from UCLA?, in anthropology,in philosophy,in history,in anthropology,in sociology
What is Dax Shepards middle name?, Randall,Randall,Max,Lance,Dustin
What character did Dax Shepard play in the movie Cheaper by the Dozen?, Camera Crew Member,Tom Baker,Jake Baker,Reporter,Camera Crew Member
"In 2003, Dax Shepard was nominated for which of these awards?", Teen Choice Award,American Comedy Award,Emmy,Oscar,Teen Choice Award
In what U.S. state was actor Richard Gere born?, Pennsylvania,Pennsylvania,Maryland,Delaware,West Virginia
In which sport did actor Richard Gere excel when he was in high school?, Gymnastics,Gymnastics,Baseball,Boxing,Football
What musical instrument did Richard Gere study when he was a student?, Trumpet,Organ,Trumpet,Violin,Guitar
What celebrated supermodel did Richard Gere marry in 1991?, Cindy Crawford,Elle Macpherson,Christy Turlington,Christie Brinkley,Cindy Crawford
Why did Richard Gere almost get arrested in India in 2007?, For behaving improperly,For behaving improperly,For swearing on TV,For wearing shorts in public,For asking where he could have a beef steak
Richard Gere became known for actively raising awareness of this crucial issue., All of these,All of these,Human rights,Environmental problems,AIDS
What color was the tape on the arrow that Leroy caught in The Last Dragon?, blue,blue,red,yellow,green
Where was Leroys master going to visit his mother in the movie The Last Dragon?, Miami,New york,Miami,Seattle,San Diego
Who hired the vigilantes to kill Leroy in The last Dragon?, Eddie Arkadian,Rocko,The Shogun,Eddie Arkadian,Beast
"In the movie The Last Dragon, what does Sum Dum Goi refer to?", a computer,a computer,Chinese food,The master,an address
What color was Leroys Glow at the end of the movie The Last Dragon?, gold,blue,purple,gold,red
What word does Willy Wonka find difficult to pronounce and starts stuttering every time he tries to utter it in the 2005 movie Charlie and the Chocolate Factory?, Parents,Diet,Gum,Parents,Human
Why did Willy Wonka decide to become a candy maker according to the 2005 movie Charlie and the Chocolate Factory?, Because his father forbade him to eat candy,Because he was obese as a child and was not allowed to eat candy,Because he loved the smell of chocolate,Because his father forbade him to eat candy,All of these
What amazing invention does Willy Wonka create in the 2005 movie Charlie and the Chocolate Factory?, All of these,Ice cream that doesnt melt,Chewing gum for making giant balloons,All of these,Chewing gum that does not lose its flavor
What did Charlies grandpa do when the little boy showed him the golden ticked he found in the candy bar in the 2005 movie Charlie and the Chocolate Factory?, He started dancing.,He started dancing.,He stared crying.,He tossed his wig.,He fainted.
"Why did Willy Wonka fire all of his workers, including Charlies grandpa, in the 2005 movie Charlie and the Chocolate Factory?", He was afraid of spies.,He accused them of being lazy.,He hated to see people around him.,He was afraid of spies.,All of these
What is the name of the tiny new workers in Willy Wonkas factory in te 2005 movie Charlie and the Chocolate Factory?, Oompa-Loompas,Cocco-Boccos,Oompa-Loompas,Lilliputians,Pertroblisamians
What is the color of Willy Wonkas gloves that he wears all the time in the 2005 movie Charlie and the Chocolate Factory?, Purple,Purple,Yellow,White,Red
What does the obese German boy reply to his mother when she tells him to stop eating himself in the 2005 movie Charlie and the Chocolate Factory?, But I taste so good!,"I cant hear you, I have chocolate in my ears!",But I taste so good!,But Im starving!,Nobody can tell me what to do!
What does Willy Wonka want from Charlie in order to make him the heir of his factory in Charlie and the Chocolate Factory 2005?, To give up his family,To find and kill Willys father,To stop brushing his teeth,To resign himself to eating only chocolate for the rest of his life,To give up his family
"What actor was considered for the role of Willy Wonka in the 2005 movie Charlie and the Chocolate Factory, before it was given to Johnny Depp?", All of these,All of these,Brad Pitt,Jim Carrey,Nicolas Cage
What is the name of the leader of the evil Decepticons in Transformers 2?, The Fallen,The Dark King,The Prime,The Fallen,The Master
Movie producer Lorenzo di Bonaventura compared the master of Megatron from Transformers 2 to what notable historical person?, Judas Iscariot,King Henry VIII of England,Judas Iscariot,Joseph Stalin,Adolf Hitler
What is the name of the communications specialist of Megatron in Transformers 2?, Soundwave,Pulsar,Echo,Soundwave,Phonon
Which of these bands is featured on the soundtrack of the Transformers 2 movie?, Linkin Park,Linkin Park,Evanescence,Rammstein,Metallica
"How many terabytes did ILM use for the making of the special effects in Transformers 2, compared to the 15 terabytes for the previous movie?", 140 terabytes,140 terabytes,95 terabytes,50 terabytes,30 terabytes
