Questions,Correct,A,B,C,D
The EHF Champions League is a major competition in this sport., Handball,Volleyball,Basketball,Football,Handball
In September 2007 two Mens European Championship finals were held during the same weekend. The final game in volleyball was played in Moscow and the top two basketball teams competed in Madrid. Both finals were between Russia and Spain. Who were the winners?," Spain in Moscow, Russia in Madrid",Russia in both finals,Spain in both finals,"Spain in Moscow, Russia in Madrid","Russia in Moscow, Spain in Madrid"
What is the top European club competition in mens basketball?, Euroleague,ULEB Cup,Champions League,NBA,Euroleague
Which country was the first to beat the US basketball Dream Team at the Olympic Games?, Puerto Rico,Argentina,Puerto Rico,Soviet Union,Spain
"In which team sport can you see a player called libero, whose jersey is a different color from the rest of the team?", Volleyball,Volleyball,Football,Basketball,Handball
"The 1972 Dolphins led the NFL in both points scored and points allowed. How many points did they score and allow, respectively?", 385-171,422-162,390-75,347-167,385-171
How many members of the 1972 Miami Dolphins made it to the Pro Bowl that year?, 9,7,9,13,6
Who was the Super Bowl MVP in 1972?, S Jake Scott,S Jake Scott,RB Larry Csonka,WR Paul Warfield,RB Mercury Morris
In 1972 RB Larry Csonka rushed 213 times for how many yards?," 1,117","1,178","2,143","1,098","1,117"
"Which member of the 1972 Miami Dolphins once said, Perfection ends a lot of arguments.?", RB Larry Csonka,WR Paul Warfield,TE Jim Mandich,QB Bob Griese,RB Larry Csonka
What was the combined record of the 1972 Dolphins regular and post season (Super Bowl included) opponents?, 98-123-3,78-143-3,98-123-3,119-101-4,101-122-1
"In 2005 the Indianapolis Colts won their first 13 games and appeared ready to challenge the 1972 Miami Dolphins record, but then lost their next 2 games. Which 1998 team also won their first 13 games but lost their next 2?", Denver Broncos,Dallas Cowboys,Green Bay Packers,Denver Broncos,New York Jets
"In 1976, only four years after the 1972 Dolphins won all their games, the Tampa Bay Buccaneers failed to win a game, and finished with a record of 0-14. They were last in the NFL, scoring only 125 points all season. The 1976 Bucs defense allowed 412 points, which was next to last in the league. Which team allowed the most points in 1976?", Seattle Seahawks,Seattle Seahawks,Buffalo Bills,Kansas City Chiefs,New York Jets
Which of these happened for the first time in 1913?, Baseball fans were allowed to keep foul balls.,The baseball catcher wore a face mask for the first time.,The baseball catcher wore a chest protector for the first time.,Baseball fans were allowed onto the field after the game.,Baseball fans were allowed to keep foul balls.
What statement is true about Kathryn Johnston?, She was the first girl to play in the Little League.,She was the first female baseball player in NCAA baseball.,She was the first female in the Baseball Hall of Fame.,She was the winningest pitcher in the All-American Girls Baseball League during World War II.,She was the first girl to play in the Little League.
Who was the first Little League baseball player to become US President?, George W. Bush,Bill Clinton,Lyndon B. Johnson,George W. Bush,Gerald Ford
Which of these ladies was the first woman to play on a professional minor league baseball team?, Kendra Hanes,Maria Pepe,Julie Croteau,Carla Stotz,Kendra Hanes
Who was the first pitcher to win the Gold Glove Award 17 times?, Greg Maddox,Greg Maddox,Jim Kaat,Bob Gibson,Bobby Shantz
When was the first Little League World Series played?, 1947,1971,1952,1939,1947
The All-American Girls Professional Baseball League existed during these years., 1943-1954,1943-1955,1944-1950,1942-1946,1943-1954
"Major League players at this position were the first to hit over 37,000 home runs.", First base,Left field,Center Field,First base,Right Field
The first non-American baseball team to win the Little League World Series was from this country., Mexico,Mexico,The Dominican Republic,Venezuela,Japan
This pitcher was the first Little Leaguer to be inducted into the Baseball Hall of Fame., Jim Hunter,Joey Jay,Don Drysdale,Jim Hunter,Bob Gibson
Jim Barbieri was the first player to make these two accomplishments., Play in the Little League World Series and the Major League World Series,Win a Rose Bowl and a World Series.,Play in a Major League World Series and in an NBA game,Play in the Little League World Series and the Major League World Series,Win an NBA Championship and a Major League World Series
The team that won the first Little League World Series was from which city?," WIlliamsport, Pa.","WIlliamsport, Pa.","Morrisville, Pa.","Taipei, Taiwan","Gary, Pa."
Which team won the second Little League World Series in 1948?," Lockhaven, Pa.","Lockhaven, Pa.","Tampa, Fl.","Bowling Green, Ky.","Roswell, N.M."
Who won the 1962 Little League World Series?," San Jose, Ca.","Osaka, Japan","Austin, Tx.","Lakewood, N.J.","San Jose, Ca."
Which team was the winner of the 1951 Little League World Series?," Stamford, Ct.","Houston, TX.","Austin, TX.","Louisville, Ky.","Stamford, Ct."
Which of these Georgia teams was the 1983 Little League World Series?," Marietta, Ga.","Atlanta, Ga.","Marietta, Ga.","Burns, Ga.","Roswell, Ga."
"In 1999, Phoenix City, AL lost the Little League World Series to which team?"," Osaka, Japan","Tainan City, Taiwan","Pu-Tzu Town, Taiwan","Osaka, Japan","Li-Teh, Taiwan"
Who won the Little League World Series in 1998?," Toms River, N.J.","Toms River, N.J.","Osaka, Japan","David, Panama","Tainan, Taiwan"
Which team won the 1993 Little League World Series?," Long Beach, Ca.","Norwalk, CT.","Houston, TX.","Birmingham, AL.","Long Beach, Ca."
Which US team won the Little League World Series championship game in 1970?," Wayne, N. J.","Gary, IN.","Campbell, CA.","Wayne, N. J.","St. Petersburg, FL."
"Tampa, FL. lost the 1975 Little League World Series to which team?"," Lakewood, N. J.","Lakewood, N. J.","Morristown, TN.","Seoul, South Korea","Osaka, Japan"
In what Super Bowl did the Minnesota Vikings make their first appearance?, Super Bowl IV,Super Bowl IV,Super Bowl VII,Super Bowl V,Super Bowl II
What was the nickname of the Minnesota Vikings defensive line in the late 1960s?, the Purple People Eaters,the Purple People Eaters,They didnt have a nickname.,the Berserks,the Purple Swarm
"The great Brazilian soccer player was born Manoel Francisco dos Santos, but we known him better by this name.", Garrincha,Ronaldo,Zico,Garrincha,Pele
Dale Ellis set a record for the most minutes in a game. How many minutes did he play against the Milwaukee Bucks on November 9 1989?, 69,69,54,96,57
He was the first NBA player to hit  98.1 % of his free throws in a season., Jose Calderon,Dolph Schayes,Calvin Murphy,Jose Calderon,Bill Sharman
Who was the first NBA player to play 1192 consecutive games?, A.C. Green,A.C. Green,Bob Lanier,Calvin Murphy,Walt Bellamy
Who was the first NBA player to get 181 triple doubles?, Oscar Robertson,Earvin Johnson,Oscar Robertson,Michael Jordan,Wilt Chamberlain
This man was very influential in NCAA football and NFL football. He played right field for the New York Yankees and was a Rose Bowl MVP., George Halas,Reggie Bush,Bo Jackson,George Halas,John Elway
What phrase did Rod Smart write on the back of his jersey when he played in the XFL?, He Hate Me,I Am So-Smart,So Very Smart,He Hate Me,The Hefty Lefty
Which of these players was nicknamed The Fridge?, William Perry,Art Monk,Manute Bol,William Perry,Jared Allen
"He was the first player in Major League Baseball to lead in double plays at three different positions - at third base, at second base and shortstop.", Gil McDougald,Dale Shofner,Alex Rodriguiz,Gil McDougald,Ernie Banks
This former AFL offensive tackle was nicknamed The Intellectual Assassin., Ron Mix,Yale Mix,Ron Mix,Yale Munoz,Ron Munoz
Golfer Ernie Els has the same nickname as this city., New Orleans,Exeter,New Orleans,Tucson,Edmonton
This Wisconsin-born end had the nickname Crazylegs?, Elroy Hirsch,Lance Alworth,Len Goodman,Elroy Hirsch,Jerry Rice
These were the first two NBA players to be traded after winning the MVP Trophy., Moses Malone and Wilt Chamberlain,Moses Malone and Austin Carr,Moses Malone and Wilt Chamberlain,Wilt Chamberlain and Karl Malone,Karl Malone and Oscar Robertson
Who is the first tennis player to have twice won all four Grand Slam singles titles in the same year?, Rod Laver,Rod Laver,Bjorn Borg,Arthur Ashe,Roger Federer
This swimmer won three silver medals at the 2008 Olympics at the age of 40., Dara Torres,Dara Torres,Ian Thorpe,Janice Forde,Jeanne  Llwellyn
"The Thrilla in Manila, a boxing match between Muhammad Ali and Joe Frazier, was held in which city?", Quezon City,Pasig City,Cebu City,Davao City,Quezon City
Which player received the first  MVP award of the The Philippine Basketball Association?, Bogs Adornado,Bogs Adornado,Tony Harris,Gil Cortez,Joy Dionisio
"This practitioner of pocket billiards, called the Magician, is famous for winning many of the most prestigious nine-ball tournaments.", Efren Bata Reyes,Juan Dela Cruz,Efren Bata Reyes,Dyango Bustamante,Alex Pagulayan
"Which facility, located in Quezon City, Philippines, was nicknamed The Big Dome?", Araneta Coliseum,Araneta Coliseum,Cuneta Astrodome,Makati Sports Complex,Ynares Gym
Which athlete was described by Time Magazine as the Philippines sole bona fide international sports superstar?, Efren Bata Reyes,Manny Pacman Pacquiao,Paeng Nepomoceno,Efren Bata Reyes,Sam Milby
"At the 2008 Olympic Games, the gold and silver medalists in womens all round competition in gymnastics represented this country.", USA,China,Russia,USA,Romania
Who was the first gymnast in Olympic history to score a perfect 10?, Nadia Comaneci (Romania),Olga Korbut (USSR),Svetlana Boguinskaya (Russia),Mary Lou Retton (USA),Nadia Comaneci (Romania)
Which of these former gymnasts is the most decorated male gymnast in the Olympics?, Sawao Kato (japan),Alexander Dityatin (USSR),Sawao Kato (japan),Kurt Thomas (USA),Xiaopeng Li (China)
Who was the first US female gymnast to win the all around gold at a fully-attended Olympics?, Carly Patterson,Shawn Johnson,Mary Lou Retton,Carly Patterson,Shannon Miller
What gymnastics team won the all around gold medal at the 2008 Olympics?, China,USA,Japan,Russia,China
On what surface is the Wimbledon tournament played?, grass,grass,clay,hard,carpet
What are the official colors of the Wimbledon tournament?, purple and green,yellow and purple,purple and green,blue and yellow,green and blue
"In 1985, this tennis player, only 17-years-old at the time, became the first unseeded contestant to win the Mens singles title at Wimbledon.", Boris Becker,Michael Stich,Boris Becker,Goran Ivanišević,Stefan Edberg
This Grand Slam winner won her first out of a total of seven Ladies singles Wimbledon titles in 1988., Steffi Graf,Chris Evert,Steffi Graf,Jana Novotna,Martina Navratilova
Between which two tournaments is Wimbledon played?, French Open and US Open,German Open and Australian Open,Australian Open and French Open,French Open and US Open,US Open and Australian Open
Who was the first lady to win 6 consecutive Ladies singles titles at Wimbledon?, Martina Navratilova,Martina Navratilova,Arantxa Sanchez Vicario,Steffi Graf,Martina Hingis
In 2001 this player became the first ever wild card entry to win the Wimbledon tournament., Goran Ivanišević,Pat Rafter,Andy Roddick,Boris Becker,Goran Ivanišević
With whom of these tennis players has Martina Navratilova not won a Wimbledon Ladies doubles title?, Gigi Fernandez,Chris Evert,Pam Shriver,Billie Jean King,Gigi Fernandez
"In its very first year, 1877, Wimbledon began with 22 contestants, competing for this title.", Mens singles title,Mens singles title,Ladies singles title,Mens doubles title,Ladies doubles title
The winner of the Ladies singles title at Wimbledon is awarded a silver plate with beautiful motifs. What is its nickname?, Rosewater Dish,Silverstone Dish,Rosewater Dish,Satellite Dish,Wimbledon Dish
The Pittsburgh Steelers are the oldest team in the American Conference. What year were they formed?, 1933,1943,1953,1923,1933
