Questions,Correct,A,B,C,D
This pro wrestler was a member of The Cherokee County School District but was disqualified from entering the primary for the 2006 term due to the fact that he did not use his legal name.,C,Diamond Dallas Page,Charlie Haas,Rick Steiner,Bubba Ray Dudley
What former football player co-starred in the 80s TV series Webster?,D,Lyle Alzado,Mike Golic,Jack Youngblood,Alex Karras
What was the nickname of NFL Hall of Famer Reggie White?,C,The Preacher of Pressure,The Reverend of Defense,The Minister of Defense,The Pastor of Pressure
What college did Nick Buoniconti attend?,B,Rutgers,Notre Dame,Michigan,Penn State
How many NFL teams did Pete Carroll coach for prior to coaching at USC?,B,7,5,1,3
When did Mean Joe Greenes Coke commercial first air on TV?,C,September 1979,October 1980,October 1979,September 1980
What was the date for the first induction class into the Pro Football Hall of Fame?,D,"October 9, 1961","July 15, 1962","August 30, 1964","September 7, 1963"
Who was the Greenbay Packers first round draft pick in 1961?,A,Herb Adderly,Paul Dudley,Phil Nugent,Ron Kostelnik
Where was Yogi Berra born?,D,"Montclair, New Jersey","Brooklyn, New York","Milan, Italy","St. Louis, Missouri"
Which two famous baseball personalities grew up on the same street as Yogi Berra?,C,Joe Garagiola and Phil Rizzuto,Phil Rizzuto and Pete Gray,Joe Garagiola and Joe Buck,Joe Buck and Pete Gray
How did Lawrence Peter Berra get the nickname Yogi?,D,It is short for an affectionate Italian expression.,It was the name of a popular cartoon character.,He licked yogurt.,He looked like a  character in a movie.
In 1942 Yogi Berra was not signed by the team he wanted to play for. Which team was his first choice?,B,The New York Yankees,The St. Louis Cardinals,The New York Mets,The Brooklyn Dodgers
"When Yogi Berra first joined the Yankees, they already had a great catcher. Who was he?",C,Gus Triandos,Sherm Lollar,Bill Dickey,Roy Campanella
In 1972 the Yankees retired Yogi Berras uniform number. What was the number?,D,12,32,7,8
Which statement is true about Yogi Berras military service?,B,Yogi never served in the military.,Yogi served in the US Navy.,Yogi served in the Us Air Force.,Yogi served in the US Army.
Yogi Berra was the first player to play in fourteen World Series.,A,True,False,,Q Yogi Berra was the first player to hit a grand slam home run in the World Series.
The great manager Paul Richards once said that Yogi Berra was the best bad pitch hitter. What was Yogis response?,D,They just dont throw it good-I hit it good.,"They dont call it good, but its a good pitch.","If its a bad pitch, why did they throw it?","If I can hit it, its a good pitch."
"After Elston Howard took over most of the catching duties with the Yankees, what position did Yogi Berra learn to play?",C,Centerfield,Secondbase,Leftfield,Shortstop
"In the 1956 World Series  against the Brooklyn Dodgers, Yogi Berra caught a very special game. What is untrue about the game?",A,Yogi hit a grand slam in the second  inning.,Sal Maglie pitched for the Dodgers.,Don Larson pitched for the Yankees.,There is a famous photo of Yogi jumping into the arms of the Yankee pitcher.
"When Yogi Berra was the Yankee manager, there was a famous incident on a bus that made headlines. What was involved?",C,a Playboy Magazine,a pea shooter,a harmonica,a straw hat
In 1972 Yogi Berra became manager of  this team.,C,The Washington Senators,The Los Angeles Dodgers,The New York Mets,The Pittsburgh Pirates
Both of Yogi Berras sons played Major League baseball.,A,False,True,,Q Which organization gave Yogi Berra the Silver Buffalo Award?
Yogi Berra is famous for his Yogisms. Which of the following is NOT a Yogi quote?,D,Its tough making predictions especially about the future.,Ninety percent of this game is half mental.,"When you come to a  fork in the road , take it.",Man this is a long game... were two hours into the sixth inning.
This Olympic great was one of Robert F. Kennedys personal bodyguards.,D,Rosey Grier,Al Oerter,Ray Ewry,Rafer Johnson
Who was Coroebus?,C,The Greek god of sports and the Olympic Games,The man who invented the Olympic Games in 776 b.c.e.,The first winner of an Olympic event in 776 b.c.e.,The man who raced from Marathon to Athens.
Who was the first male athlete to win the decathlon and pentathlon at Olympics Games?,B,Rafer Johnson,Jim Thorpe,Michael Johnson,Ray Ewry
Who was the first man to win gold medals in three straight Olympic Games?,A,Ray Ewry,Jim Thorpe,Rafer Johnson,Michael Johnson
Who was the first Olympian to win gold in the same event in four straight Olympics.,D,Michael Johnson,Jim Thorpe,Rafer Johnson,Al Oerter
Who won the first event in the first modern Olympics in 1896?,C,Rafer Johnson,Pierre de Coubertin,James  B. Connolly,Jim Thorpe
Who was Eddie Eagan?,B,The first President of the International Olympic Committee,The first person to win gold in the Winter Olympic Games and in the Summer Olympic Games,Eddie The Eagle was a British skier who won a silver medal at the 1984 Olympic Games.,The first American to win an Olympic medal
"Tommie Smith won the 200-meter dash in the 1968 Olympics. In that same year, John Carlos came in third in that event. Why were Carlos and Smith banned from the Olympic Games?",D,They refused to accept the medals.,They tested positive for steroids.,They refused to take a blood  test.,They made a political gesture on the medal stage.
"Herman Blix, John Weissmuller, Clarence Crabbe, and Glenn Morris were all Americans who won Olympic medals. What else did they have in common?",D,They were all given special medals by President Herbert Hoover.,They all had their pictures on Wheaties boxes.,They all died in abject poverty.,They all became actors and played the same part in different movies.
An American who won an Olympic gold medal in karate portrayed Oddjob in the James Bond  movie Goldfinger.,B,True,False,,Q What was the first year Olympians marched into the stadium behind their countrys flag?
Margret Abbott was the first female American to win an Olympic event. What was her event?,C,100 meters,Tennis,Golf,diving
"Complete, live color TV broadcasts of the Olympics were featured first in this Olympic year.",A,1960,1956,1936,1968
Which of the following was the first Olympic Games mascot?,B,a panda,a cartoon character,an eagle,a kangaroo
Who was the first woman to run 100 meters in under 11 seconds in the Olympics?,D,Margaret Abbott,Asaffa Powell,Ingrid Swednersen,Evelyn Ashford
Who was the first Olympian to run the 100 meters in under 10 seconds?,D,Michael Johnson,John Carlos,Bob Hayes,Jim Hines
Which of the following occurred in the 1984 Winter Olympics?,C,The USA won no gold medals.,American figure skaters came in 1-2.,Two brothers came in 1-2 in the Alpine Slalom.,Russia lead with 112 gold medals.
What is the length of a cricket pitch?,A,22 yards,1/2 furlong,25 metres,100 feet
What is the maximum length of a modern day cricket test match?,D,150 minutes,1 week,6 hours,5 days
How many balls make up an over in a cricket match?,C,3,12,6,10
What does the abbreviation L.B.W stand for in cricket?,B,Luck Beyond Wonder,Leg Before Wicket,Lost Behind Winner,Last Ball Went
What word refers to the match officials in a cricket match?,B,Referee,Umpire,Sir,Line Judge
How many wickets must fall (barring retirement or injury) for a cricket team to be all out?,A,10,11,5,3
What slang term is applied to a batsmans score of 0 in cricket?,D,Turkey,Quail,Goose,Duck
How many runs does a cricket batsman score by clearing the boundary of the playing field in a single hit?,A,6,1,10,4
What is the name of the bi-annual Cricket Series played between England and Australia?,A,The Ashes,Churchill Trophy,The Bradman Series,Admirals Cup
"Which Brazilian team signed a contract with soccer legend Edson Arantes do Nascimento, Pelé, when he was just 15 years old?",B,Sport/PE,Santos/SP,Santo Andre/SP,Vasco/RJ
Which Brazilian team made a 10-year agreement in 2004 with the international fund of investors Media Sports Investment (MSI)?,D,Fortaleza/CE,CFA/RO,Ceara/CE,Corinthians/SP
"Which team had Manuel Francisco dos Santos, the legendary Garrincha, playing for them for 45 minutes in a game against the Fluminense/RJ in the 1960s.",A,Fortaleza/CE,Mirassol/SP,Princesa Solimoes/AM,Botafogo/RJ
Which team of Brazil won the first Club World Championship organized by FIFA?,A,Corinthians/SP,Sao Paulo/SP,Santos/SP,Flamengo/RJ
"In 2002, the team of Brazil became a FIFA World Cup winner beating the team of which country?",C,Italy,France,Germany,Sweden
"Which team won the Brazilian Championship in 1978, beating Sao Paulo?",B,Atletico/PR,Guarani/SP,Coritiba/PR,Bahia/BA
"This player scored six goals at the 1997 match between Vasco/RJ and Uniao Joao de Araras, thus breaking the record for the most goals in a single game in the Brazilian Championship.",C,Dude,Pele,Edmundo,Ronaldo
"This Brazilian football player is one of the most famous Vasco da Gama players and one of the best goal scorers in the history of Brazilian football, with a total of 744 goals in his professional career.",C,Pele,Ronaldo,Roberto Dinamite,Edmundo
"In the 2004 Brazilian championship season, this player broke the record for most goals in a single season.",D,Edmundo,Pele,Roberto Dinamite,Washington
In which of these Brazilian championships soccer legend Pelé never played in a team which finished first?,D,Sao Paulo championship,Internacional Costa Rica championship,World Cup,Campeonato Brasileiro
Which pitcher had the most  victories with the 1980 Philadelphia Phillies?,C,Marty Bystrom,Bob Walk,Steve Lefty Carlton,Ron Reed
Which Phillies player led the team in stolen bases in 1980?,B,Pete Rose,Lonnie Smith,Larry Bowa,Garry Maddox
Who was the manager of the 1980 Philadelphia Phillies?,C,Danny Ozark,Joe Altobelli,Dallas Green,Jim Fregosi
This player is considered one of the greatest Philadelphia Phillies players of all time. He played third base for the world champion Phillies in 1980.,A,Mike Schmidt,Garry Maddox,Pete Rose,Richie Hebner
"In 1979, she became the first person to swim from the Bahamas to Florida.",B,Michelle Yu,Diane Nyad,Tracy Caulkins,Gertrude Ederle
"Miklos Szabados, Cai Zhenhua, and Michael Maze are prominent players in this sport.",C,Slalom skiing,Speed skating,Table tennis,Gymnastics
Who was the first player to score over 1000 goals in soccer?,A,Pele,David Beckham,Johann De Gruyff,Rinaldo
Who was  he first man to win the tennis Grand Slam?,D,Spencer W. Gore,Rene Lacoste,Rod Laver,Don Budge
The first National Hockey League team in the USA was from this city.,A,Boston,Buffalo,Detroit,Fargo
Where was the first organized soccer team formed?,A,"Sheffield, England","Madrid, Spain","Milan, Italy","Munich, Germany"
When was the Federation Internationale de Football Association formed?,D,1934,1914,1924,1904
"In the 1960s the Brunswick Sporting Goods Company made a Snurfer, water ski with a rope in the front. This toy led to the development of which of the following?",A,Snowboarding,Halfpipe skiing,Skateboarding,Inline Skating
"In 1963 a sports contest was held in Hermosa, California. Why was it significant?",D,It was the first baseball game between the Peoples Republic of China and the USA.,It was the last time Miami of Ohio played Miami of Florida on TV.,It was the first time the NFL played the AFL on television.,It was the first skateboarding championship.
In 1874 Major Clopton Wingfield revolutionized this sport.,C,Rugby,Cricket,Tennis,Soccer
"This sport, which evolved from the medieval sports of  caid and cnapean, is played with either 13 or 15 players. (There are two modern variants.)",D,Soccer,Croquet,Curling,Rugby
Who was the first NHL player to score 50 goals in a season?,B,Esposito,Richard,Gretsky,Howe
Who was the first NHL player to score 100 points in a season?,A,Esposito,Gretsky,Richard,Howe
Patty Berg was quite a fine golfer. She won the first US Womans Open in 1946. What significant accomplishment did she make in 1959?,B,She wore a very revealing outfit.,She scored a hole-in-one.,She won the event and the tennis Grand Slam.,She won the event left-handed.
Find the incorrect statement about Tiger Woods.,A,He won four straight US Amateur titles.,He has two half-brothers and one half-sister.,He was the first 15 year-old to win the US Junior Amateur Championship.,He was the youngest golfer to win all four majors in one year.
"Name the first golfer to earn more than $100,000 in one year.",C,Jack Nickolas,Sam Snead,Arnold Palmer,Tiger Woods
