Questions,Correct,A,B,C,D
Robert De Niro won his first Academy Award for Best Actor for his performance in this movie.,B,"The Godfather, Part II",Raging Bull,Taxi Driver,The Deer Hunter
For which of these movies has Jack Nicholson not won an Oscar either for Best Actor or for Best Supporting Actor?,C,One Flew Over the Cuckoos Nest,Terms of Endearment,Chinatown,As Good as It Gets
What movie earned Sean Penn his first Academy Award for Best Actor?,A,Mystic River,Dead Man Walking,Sweet and Lowdown,I Am Sam
This actor won his first Academy Award for Best Actor for portraying painter and writer Christy Brown in the 1989 movie My Left Foot.,A,Daniel Day-Lewis,Jack Lemmon,Gene Hackman,Kevin Spacey
When was the science fiction movie Soylent Green released?,B,1975,1973,1977,1974
"In the science fiction Soylent Green, who starred as Detective Robert Thorn?",B,Michael Diuglas,Charlton Heston,Kirk Douglas,Burt Lancaster
"The new food products in Soylent Green are called Soylent Yellow, Red, and Green. The term soylent comes from two foods. One is soy bean. What is the other?",B,Lettuce,Lentils,Lean meat,Lean chicken
"According to Soylent Green’s storyline, what were educated people called in 2022?",B,Infostations,Books,Furniture,Almanacs
"As depicted in the Soylent Green science fiction movie, what was not a reason for the food crisis in 2022?",B,Global warming,Volcanic explosions,Yellow smog,Plant and animal species destroying
How were women referred to in New York City of 2022 in Soylent Green?,B,Toys,Furniture,Playmates,Home-stations
Tab Fielding is a corporate/government murderer in Soylent Green. Who plays this character?,A,Chuck Conners,Joseph Cotton,Charles Bronson,Brock Peters
What is the name of the book on which Soylent Green was based?,B,Soylent Yellow/ Soylent Green,Make Room! Make Room!,What is Soylent Green?,In the Year 2022
Who is the director of the science fiction movie Soylent Green?,C,Walter Slezak,Sidney Pollack,Richard Fleischer,Orson Welles
Much of the Soylent Greens music came from classical composers. Which of these composers’ music was not used on the movie?,D,Tchaikovsky,Grieg,Beethoven,Wagner
People can be voluntarily euthanised in the world depicted in Soylent Green. How is euthanasia referred to in the movie?,A,Going home,Going to the sleep,Going into the field,Returning
Which statement is not true about Soylent Green?,B,"Because he had a southern accent, Mike Henrys part had to be dubbed.",Orson Welles acting role in the movie was shortened to six lines.,Sol is euthanized because he learns what soylent green is and because he has terminal cancer.,There is a band called Soilent Green.
Which of the following is NOT a Michael Moore documentary?,C,Sicko,Fahrenheit 9/11,An Inconvenient Truth,Bowling for Columbine
"The Maysles Brothers captured on the film  Gimme Shelter   what many wrote was  the end of the  Woodstock Nation.  On December 6, 1969, the Rolling Stones played a free concert at the Altamont Speedway.  Unfortunately, the Hells Angels were asked to be in charge of security.  What song were the Stones singing when Meredith Hunter was stabbed and kicked to death by the Hells Angels?",C,Sympathy for the Devil,Brown Sugar,Under My Thumb,Jumpin Jack Flash
"Timothy Treadwell made the brown bears in Alaskas Katmai National Park his passion and obsession.  For thirteen summers he lived among the bears, to the disapproval of the park rangers, filming and writing about them. In 2003 a brown bear attacked Treadwell and his girlfriend, Amie Huguenard, killing and devouring both.  Using Timothy Treadwels footage and interviews with his friends, Werner Herzog, made this documentary about Treadwells life.",,o you know the name of this film?,Grizzly Man,The Bears of Katmai National Park,Grizzly People
Wordplay is a documentary about  Will Shortz the cross word puzzle editor for the New York Times and people who love the challenge of crossword puzzles.  What do you call a person who creates crossword puzzles?,A,Enigmatologist,Epigrammatic,Graphology,C. P. Puzzler
What six times winner of the Mr. Olympia crown is featured in  Pumping Iron  ?,D,Charles Atlas,Jackie Chan,Hulk Hogan,Arnold Schwarzenegger
What documentary features rugby playing quadriplegics going full tilt boogie for the gold at the 2004 Paraolympic games in Athens?,C,Just Do It!,No Obstacle,Murderball,Powerball
This documentary has been called  a punk Last Waltz.  It featured this group from their beginnings at the fabled New York City bar CBGB to their induction in the Rock and Roll Hall of Fame.  What group starred in  Turn of the Century ?,B,Sex Pistols,Ramones,Joan Jett and the Blackhawks,Huey Lewis and the News
George Lucas makes a cameo appearance in Episode 3 of Star Wars as which character?,C,Count Vallorum,Baron Onasi,Baron Papanoida,Atton Rand
"The Blue Senate Guards, that first appear in Star Wars: Episode 1, are armed with what?",C,Force Pikes,Swords,Blaster Rifles,Grenade Launchers
Star Wars character General Grievous is always accompanied by 2 magna guards.,B,True,False,,Q Does Lando make a threatening move toward Han Solo in Star Wars: Episode 5?
How did fictional character Han Solo win the Millennium Falcon?,B,It was given to him.,He won it in a sabacc game.,He won it in a bet.,He stole it.
In what year was the movie The Graduate released?,C,1970,1969,1967,1971
What was the name of the character played by Dustin Hoffman in The Graduate?,C,Benjamin Williams,Benjamin Billings,Benjamin Braddock,Benjamin Smith
How old was Dustin Hoffman at the time of filming of The Graduate?,C,30,25,29,23
How old was recent college graduate Benjamin at the beginning of The Graduate?,A,20,22,23,25
What type of car did Benjamin receive for his 21st birthday in the movie The Graduate?,D,Ferrari,Porsche,BMW,Alfa Romeo
What alias did Benjamin use when checking into the Taft Hotel in the film The Graduate?,B,Mr. Doe,Mr. Gladstone,Mr. Smith,Mr. Billings
Who played Mrs. Robinson in The Graduate?,B,Elizabeth Montgomery,Anne Bancroft,Barbara Eden,Patty Duke
Mike Nichols won an Academy Award for Best Director for the movie The Graduate.,B,False,True,,Q What was Mrs. Robinsons first name in the film The Graduate?
"Who portrayed Elaine Robinson, the woman Benjamin truly loved in the movie The Graduate?",D,Tina Louise,Paula Prentiss,Nanette Newman,Katherine Ross
What is the first question Troy Bolton asks in the movie High School Musical?,C,Do I go Right?,Do I have to shoot?,Do I go Left?,"One more time mom?, Please!"
What is written on Chad Danforths shirt in the movie High School Musical?,C,I make my own background music,I make cool background music,I come with my own background music,I come with cool background music
"In the film High School Musical, Ms. Darbus tells a seamstress to add what?",C,shimmer,ribbon,gold,glitter
What is Ryan and Sharpays last name in the film High School Musical?,B,Times,Evans,Smith,Johnson
"The lines Wildcats everywhere, raise your hands up in the air are from the song Were All in This Together.",A,False,True,,"Q Is it true that in the movie High School Musical, Sharpay says she has acted in 17 school productions?"
"In High School Musical, Jason asks how Mr. Darbus  vacation went.",A,True,False,,Q How much did the first two Batmobiles from Batman Returns sell for?
The actor who played the Scarecrow in 2005s Batman Begins originally auditioned for what part?,A,Batman,Lucius Fox,The Scarecrow,A Person from the League of Darkness
What villain did Michael Keaton face in his first Batman movie?,D,Catwoman,The Penguin,The Riddler,The Joker
Even the Batmobile gets hit by drunk drivers.,B,False,True,,"Q How many times does Heath Ledger ask the question, Did I ever tell you how I got these scars? in The Dark Knight?"
Which of these Batman movies has raked in the least cash during its theatrical run?,D,Batman Returns,Batman,Batman Forever,Batman and Robin
"Which two actors have played the Batman villain, Two-Face?",A,"Tommy Lee Jones, Aaron Eckhart","Jack Nicholson, Tommy Lee Jones","Danny DeVito, Jim Carrey","Aaron Eckhart, Jim Carrey"
The first attempts at showing motion using still pictures can be traced to this time period.,B,Classical Greece,The Paleolithic era,17th century France,The Chu Dynasty (China)
"The concept of spinning animation, the drawing of still pictures on an object that show motion when the object is revolved, dates back to at least this  many years ago.",C,"10,000 years",250 years,"5,000 years",500 years
"Leonardo Da Vinci made a series of still pictures that showed motion, when flipped.",A,True,False,,"Q It can be defined as a disc with different pictures at opposite ends of viewing area. The pictures are attached by string. When the string is pulled, the two pictures appear to combine into a single image."
Nowadays most animated movies are made using CGI. What does CGI stand  for?,D,Computer Generation I,Computerized Generated Illusions,Compensated Generic Images,Computer Generated Imagery
The first full length animated movie was made and released in this country.,A,Argentina,Italy,China,Germany
"Without a Trace, a ful length animated film about a German ship sinking a ship of another nation, was released in 1918. In which country was the film made?",B,Germany,Argentina,The USA,England
Which word refers to the frames used to make animated movies?,B,frazinoids,cels,tabloids,Thraumas
What is the title of the oldest existing full length animated movie?,D,The Beautiful Lukanida,Pseudolpolis,Peludopolis,The Adventures of Prince Achmed
1931 saw the release of the first animated full length film with sound. In which country was it made?,D,The USA,Germany,Japan,Argentina
"In 1935, a full length cartoon version of Gullivers Travels was made. What was unusual about it?",B,It uses much of the exact dialog from Swifts novel.,It told the story from a Communist point of view.,It is told as a flashback.,It combines animation and human actors.
What was the first full length animated movie made by Disney?,A,Academy Award Review of Walt Disney Cartoons,Cinderella,Snow White and the Seven Dwarfs,Rose Red
Do Robin of Loxley and Maid Marian get married at the end of Robin Hood: Men in Tights?,A,Yes,No,,Q Who/what is the title character in the 2006 movie Eragon?
"What type of creature is Durza, the powerful evil entity in Eragon?",C,A Demon,A Spectre,A Shade,A Dark Sorcerer
Which of these actors was not considered for the part of Brom the warrior in the movie Eragon?,D,Jeremy Irons,Ian McKellan,Patrick Stewart,Sean Connery
Which Academy Award-winning actress voiced the dragon in the film Eragon?,C,Gweneth Paltrow,Julia Roberts,Rachel Weisz,Dame Judi Dench
Daniel Radcliffe was offered the lead role in Eragon.,A,False,True,,Q Which of these female singers appeared in the 2006 film Eragon?
"Why is Tom Hankss character, Sam Baldwin, a lonely father in the 1993 romantic comedy Sleepless in Seattle?",B,His wife left him because he cheated on her.,He is a widower.,"He never had a wife, he adopted his son.",He asked his wife for some time out.
In what way does Harold fake his death in the 1971 romantic comedy movie Harold and Maude?,B,He slits his throat.,All of these,He drowns himself.,He hangs himself.
"Where does Chers character, Loretta Castorini, work in the 1987 romantic comedy Moonstruck?",C,In a pastry shop,In a beauty salon,In a funeral parlor,In a flower shop
"What weapon does Judy Hollidays character, Doris Attinger, use to wound her adulterous husband in the 1949 romantic comedy Adams Rib?",A,Gun,Axe,Knife,Nail file
What actress portrayed Sally in the 1989 romantic comedy movie When Harry Met Sally...?,C,Kim Basinger,Melanie Griffith,Meg Ryan,Daryl Hannah
What Katharine Hepburn movie was ranked number 5 in the American Film Institutes top 10 list of the greatest romantic movies of all time?,C,Bringing Up Baby,Olly Olly Oxen Free,The Philadelphia Story,Woman of the Year
