Questions,Correct,A,B,C,D
This really really big variety show host died on October 13th in 1974.,C,Johnny Carson,Steve Allen,Ed Sullivan,Jack Jones
"Until 1494, wars were protracted and relatively bloodless, the sieges of towns slow and uncertain. However, war erupted in 1494 when the massive use of cannon made sieges last hours. To what event does this refer?",A,The French invasion of Italy,The Ottoman siege of Constantinople,The French invasion of the English held counties of  Normandy  Aquitaine,The Dutch siege of  s Hertogenbosch
"From 1594 onwards, the development of Volley Fire began to have a critical impact. Count William Louis wrote a letter, describing what he had learned from the drill practice used by the Ancient Roman armies, as described by writers such as Aelian. To whom did he send this letter?",C,John Bingham,Gustavus Adolphus,Count Maurice,Louis de Motgomery
Which country in Europe had the first large permanent military force in Europe?,C,Sweden,Prussia,Spain,France
"Galleys undoubtedly revolutionized the War at Sea, the main reason being the far superior fire power over any other sea-going ship at the time. On October 7th, 1571 for the first time galleys were in the forefront of a major sea battle. Which battle was this?",A,The Battle of Lepanto,The Battle of Gravelines,The Battle of Svensksund,The Battle of Terheyden
What is meant by Brandschatzung (translated as Firemoney)?,D,Pillaging occupied territory in order to obtain supplies for the army,Supplying an army under the threat of being accused as heretics,Hiring mercenary armies as protection against pillaging,Demanding supplies under threat of torching or pillaging
The period between 1500 - 1800 saw wars transform from wars of attrition to wars of extermination.,B,True,False,,Q In what battle did the Highlanders have their last successful charge?
King Frederick V of Bohemia is often referred to as the Winter King because of his short reign.,A,True,False,,Q To what period does the Terror refer to?
"In 1598 the Imjin war in Asia ended with a devestating defeat of the Japanese Navy by the Allied Korean and Chinese Navies, ending the Japanese invasion of Korea. In what battle was the Japanese fleet decisively defeated?",B,The battle of Hansan-do,The battle of Noryang,The battle of Sacheon,The battle of Okpo
What did the name Caligula originally refer to?,C,a type of Roman shield,a type of pasta,little boots,toy sword
"Caligula succeeded this emperor, who died in March of 37 A.D.",A,Tiberius,Claudius,Nero,Augustus
What is the name of the centurion who assassinated Caligula?,D,Cassius Longinus,Septimus Severus,Julius Nerva,Cassius Chaerea
What was the name of Caligulas pet horse?,C,Succubus,Alemmani,Incitatus,Equus
"Caligula almost caused a crisis in the  province of Judea, when he ordered that an image of himself be placed in the Jewish temple in Jerusalem.",B,False,True,,"Q Who played Caligula in the self-titled movie, released by Penthouse International in 1979?"
"The French were first to use chemical weapons, during the  World War I.",B,False,True,,"Q Which submarine was used by the Germans on May 7,1915, during the attack on one of the most impressive luxury ships ever built, the ocean liner RMS Lusitania?"
The main use of this air craft was in reconnaissance over the North Sea and the Baltic during World War I.,D,Fighter planes,Strategic bombers,Spy balloons,Zeppelins
"This chemical weapon was first used during World War I in the Second Battle of Ypres, April 22, 1915, when the Germans attacked French, Canadian and Algerian troops.",D,Phosgene,Mustard gas,Tear gas,Chlorine
"The first effective depth charge, developed in 1916, was a 300-pound (140 kg) barrel-like casing, containing high explosive.",A,True,False,,Q In 1982 the US Patent Office issued a patent  for a face mask that was designed to stop people from eating.
In 1976 the US Patent Office issued a patent for an inflatable rug.,B,False,True,,Q In 1999 the US Patent Office issued a patent for a bird diaper.
The United States Supreme Court declared that this man invented the radio.,B,H. Hertz,N. Tesla,A. G. Bell,G. Marconi
What do the letters in laser stand for?,B,Long amplitude static electric rays,Light amplification by stimulated emission of radiation,Low amplitude synchronous electric rays,Light amplification and synchronic electric radiance
Who made the first light bulb?,D,William Coolidge,N. Tesla,Thomas A. Edison,Joseph Swan
Who is given credit for inventing the neon light?,B,Peter Hewitt,Georges Claude,William Coolidge,Thomas Alva Edison
"A standard, incandescent light bulb emits light when a filament is heated. How does a fluorescent bulb  work?",D,Light is emitted when a mercury filament reacts with great pressure inside a glass bulb.,Light is emitted when argon gas reacts with an electrical current.,Light is emitted when solar energy reacts with a silk thread.,Light is emitted when mercury vapor is heated.
Who made the first flashlight?,A,Joshua Lionel Cowen,John Evinrude,Peter Hewitt,Nickola Tesla
In 1793 Claude Chappe made the first system of communicating over long distances via flags. What word refers to such a system?,D,Vexiollogy,Lagoforms,Vexiophone,Semaphore
Samuel F. B. Morse invented the telegraph key.,A,False,True,,Q What did Ivan Getting and Bradford Parkinson develop?
Which of the following was introduced by the Western Union Compnay in 1933?,B,Travellers checks,The singing telegam,International telegraphy,Sending money across the country by wire.
Who had the great idea of putting  a bell on the telephone so people would know that someone was calling?,C,Alexander Graham Bell,N. Tesla,Thomas Watson,Elisha Gray
Which statement is true about the Regency?,D,It was the first auto with an automatic transmission.,It was the first cell phone.,It was the first auto with a moon roof.,It was the first transistor radio.
Which of these was an invention of Charles Strite?,B,The food  processor,The pop-up toaster,The electric oven,The flush toilet
"The elograph, which was invented  in 1971, was the basis of what device?",C,The computer  monitor,The polygraph (lie detector),Touch screen technology,The World-Wide  Web
What everyday item was invented by Will Mueller in 1935?,A,Automatic telephone answering machine,Fax machine,Electric door bell,Automobile automatic transmission
Which of these games came first?,B,Madden NFL,Frogger,Super Mario brothers,Tetris
The acronym ANZAC means Australian New Zealand Army Corps.,B,False,True,,"Q The term digger, was applied to Australian soldiers because they dug trenches at Gallipoli to escape enemy fire."
"Before arriving at Gallipoli, the Anzacs trained in what country?",B,Greece,Egypt,Syria,Libya
"In 1915, the Anzacs were supposed to land at Cape Tepe but they landed two kilometres to the north.",B,False,True,,Q Which of these conditions were not present at Gallipoli at the time of World War I?
"This official Australian war historian was responsible for creating the Anzac legend of resourcefulness, mateship and courage.",C,C. W. Denton,C. E. W. Benson,C.E.W. Bean,C. W. Thompson
"When the Anzacs evacuated the Gallipoli Peninsula in December 1915, 25 men were killed as they climbed into the boats that were waiting to take them to the ships offshore.",A,False,True,,Q The Battle of Lone Pine was an important battle of the Gallipoli campaign. How many Anzacs died to capture Lone Pine?
Private John Simpson Kirkpatrick was a soldier who during WWI rescued wounded men from the battlefield and brought them to the beach on his donkey Duffy to be evacuated. He was killed on 19th May 1915.,B,False,True,,Q Which of these triggered World War I in 1914?
"Following the outbreak of the First World War in 1914, which army opened the Western Front by invading Belgium and Luxembourg?",D,French army,Canadian army,British army,German army
What was the name of the  decisive conflict between the Russian Empire and the German Reich which opened the Eastern front  on August 1914?,C,Battle of the Vistula River,Battle of Grunwald,Battle of Tannenberg,Battle of Lemberg
"During World War I, Ottoman Empire joined Germany and Austria-Hungary on 20 May 1882 to form the Triple Alliance.",A,False,True,,"Q What is the other name of  the Dardanelles Campaign of 1915, which resulted in a major victory of  the Ottoman Empire against combined British and French forces?"
Austria was the first country to sign an armistice in 1918 which led to the end of the World  War I .,B,True,False,,"Q Loss of life was limited during the 1906 San Francisco earthquake as it occurred shortly after 5:00 pm, so many people were not in their homes."
"This San Francisco native, who was the Mayor of San Francisco at the time of the 1906 earthquake and fire, was also the first Union Labor mayor in US history.",D,Jesse Cook,Dennis Sullivan,George Pardee,Eugene Schmitz
"The devastating Ham and Eggs Fire of 1906 was started when a skillet of ham and eggs was left burning for at least five hours when a family fled a crumbling building. This fire destroyed the City Hall of San Francisco, since there was no water to put it out.",A,True,False,,"Q What memorial was dedicated on May 30, 1922?"
