Questions,Correct,A,B,C,D
"In Roman mythology, Cupid is the god of desire, affection and erotic love. Who is his Greek counterpart?",B,Apolllo,Eros,Aphrodite,Dionysus
"The name Valentine, which was very popular in Late Antiquity, is derived from the Latin word valens. What does it mean?",A,"strong, powerful",spiritual,"devoted, dedicated",enamoured
"In Sleepless in Seattle, Meg Ryans character impulsively writes a letter to Sam Baldwin (Tom Hanks) suggesting that he meet her on top of the Empire State Building on Valentines Day. What classic romantic movie inspired Sleepless in Seattle?",C,Guess Whos Coming to Dinner,The Philadelphia Story,An Affair to Remember,Casablanca
What famous French author and WWII aviator made the following statement about love: Life has taught us that love does not consist in gazing at each other but in looking outward together in the same direction.?,B,Anatole France,Antoine de Saint-Exupéry,Honoré de Balzac,Alexandre Dumas
What species of bird does the term lovebird refer to?,C,dove,swan,parrot,sparrow
What tragic Shakesperean heroine spoke the following words in her mad ramblings:,,"o-morrow is Saint Valentines day,","ll in the morning betime,","nd I a maid at your window,",o be your Valentine.?
Who is known as a Beefeater?,B,someone who prepares the Queens food,a person who guards the Tower of London,someone who tastes the Queens food,a person who guards Buckingham Palace
"Yorkshire pudding, a dish that originated in Yorkshire, England, is usually served with which of the following?",A,roast meat,fish,ice cream,strawberry jam
"Haggis is a traditional Scottish dish, typically associated with this celebration.",B,Hogmanay,Burns Night,Bloomsday,Christmas
"Who lives at 10 Downing Street, London, colloquially known in the United Kingdom as Number 10?",C,the Princess Royal,the Mayor of London,the British Prime Minister,the Heir Apparent to the throne
"Name the longest river entirely in England, which flows through London, Oxford, Reading and Richmond.",B,Severn,Thames,Avon,Trent
Who of the following wasnt granted the title Prince of Wales?,C,Edward David (Edward VIII),Prince Charles,George VI,George V
The flag of which country incorporates a red dragon as well as the Tudor colours of green and white?,C,Scotland,England,Wales,Northern Ireland
Which of the following is nicknamed The Old Lady of Threadneedle Street?,C,the BBC Headquarters,St. Pauls Cathedral,the Bank of England,the Tower of London
Name the English captain who claimed California for Queen Elizabeth I in 1579.,D,Arthur Phillip,James Cook,Horatio Nelson,Sir Francis Drake
What London department store was sold by Mohamed Al-Fayed to Qatar Holdings in 2010?,A,Harrods,Liberty,Harvey Nichols,Selfridges
Connecticut is called The Constitution State because the first written state constitution was penned there. What is the name of that constitution?,A,The Fundamental Orders,The Magna Carta,The Rights of Man,The Law of Burgesses
Among the not so glorious firsts from Connecticut was the first traitor of the United States. What was his name?,C,Nathan Hale,Major Andre,Benedict Arnold,Aaron Burr
Name the man from New Haven who invented the cotton gin.,B,Noah Webster,Eli Whitney,Elihu Burritt,Samuel Colt
"The first woman to be elected governor, in her own right, was from Connecticut. Name her.",D,Olivia Wolcott,Claire Luce,Elizabeth Danbury,Ella Grasso
"Which of these is among the accomplishments of P.T. Barnum, who was born in Bethel, Connecticut?",C,Staging the first three ring circus,Bringing Jenny Lind to America (the Swedish Nightingale),All of these,Opening an oddities museum
In which Connecticut city was the first telephone exchange in the U.S. established?,D,New London,Waterbury,Bridgeport,New Haven
Which of the following was not invented in Connecticut?,C,Collapsible toothpaste tube,Polaroid camera,Electric light,Frisbee
Connecticuts state hero is Nathan Hale. Who is the state heroine?,B,Harriet Beecher Stowe,Prudence Crandall,Jodi Rell,Patience Wesleyan
Which of the following originated in Connecticut?,A,Hamburger,Hot Dog,Clam chowder,Ice cream cone
"Name the oldest amusement park in the U.S. which is located in Bristol, Connecticut.",D,Mystic Playground,Riverside,Ocean Beach,Lake Compounce
What Spanish navigator first used the name Las Islas Filipinas (The Philippine Islands)?,B,Ferdinand Magellan,Roy Lopez de Villalobos,Sebastian del Cano,King Philip II
"What did Spanish invaders call Pygmies, the aborigines of the Philippines?",C,Sakai,Malayans,Negritos,Malays
What did ancient Filipinos call the supreme being in which they believed?,B,Allah,Bathala,Anito,Diwata
During Spanish times Philippine foreign trade with Spain was carried out through this country.,B,Japan,Mexico,Korea,China
Which of these was the head of the Philippine government during the Spanish period?,C,alcalde mayor,alcaldia,governor-general,gobernadorcillo
Who was known as Prince of Filipino Printers?,A,Tomas Pinpin,Francisco Baltazar,Jose Rizal,Pedro Paterno
What is the typical Visayan love song called?,C,harana,oyayi,balitaw,kumintang
What is the typical Tagalog love song called?,A,kundiman,oyayi,harana,balitaw
Who introduced duck breeding in the Philippines?,D,the Chinese,the Spanish,the Indonesians,the Japanese
Which of these groups in the Philippines had the most elaborate tattoos in ancient times?,C,Tagalogs,Ilocanos,Visayans,Bicolanos
The Danube river forms a natural border of Romania with how many countries?,D,2,1,3,4
What is the capital of Romania?,D,Belgrade,Budapest,Bratislava,Bucuresti
"This Romanian city, which was the Axis main source of oil, was heavily bombed during WWII by the US Air Force.",A,Ploiesti,Brasov,Craiova,Pitesti
What are the colors of the Romanian flag?,D,"Black, yellow, blue","Red, yellow, green","Red, white, blue","Red, yellow, blue"
Romania is famous for its achievements in womens gymnastics. At the 1976 Olympic Games in Montreal this Romanian gymnast obtained the first 10 ever awarded in modern gymnastics.,C,Emilia Eberle,Lavinia Milosevici,Nadia Comaneci,Teodora Ungureanu
Romania is slightly smaller than the state of Oregon in terms of area.,A,True,False,,Q How do you say I love you in Romanian?
Where is Area 51 located?,D,Washington,California,Utah,Nevada
What year was the military base in Area 5 created?,C,1960,1949,1954,1947
There is an Area 52.,B,False,True,,Q The Federal Government finally admitted Area 51’s existence in 1997.
How large is Area 51 all buildings included?,B,"More than 10,000 sq miles","More than 3,000 but less than 6,000 sq miles","Exactly 2,500 sq miles","Less than 3,000 sq miles"
Roswell Army Air Base was located in the middle of Area 51.,B,True,False,,Q What is the airspace around Nellis Air Force Base called?
Area 51’s primary purpose is to support development and testing of experimental aircraft and weapon’s systems.,A,True,False,,Q The 405 Freeway is AKA:
The 91 Freeway is AKA The Riverside Freeway.,A,True,False,,"Q If youre heading to Santa Barbara from LA Proper, its likely youll travel on the:"
"The 710, is AKA:",D,The Terminal Island Freeway,The Orange County Freeway,The Harbor Freeway,The Long Beach Freeway
"If Im travelling from Placentia to Diamond Bar, I want to take the 57 (Orange) Freeway.",B,False,True,,Q The 105 Freeway is AKA:
"If Im having a Cholesterol Free snack (yeah, right) at Randys Donuts, at 805 Manchester Ave in Inglewood,  Im closest in proximity to which Freeway?",A,"The 405, San Diego Freeway","The 110, Pasadena Freeway","The 710, Harbor Freeway","The 210, Foothill Freeway"
The 55  in Orange County is known exclusively as the Costa Mesa Freeway.,B,True,False,,Q Which state is Detroit the capital of?
Which automaker is NOT based in Detroit?,B,General Motors,Porsche,Chrysler,Ford
"What is the name of the landmark office complex in downtown Detroit, where General Motors headquarters is located?",A,Renaissance Center,Ancient Center,Medieval Center,Baroque Center
Detroit is on the northern bank of the Detroit River. Which of the following is located on the southern bank?,C,Ohio,Indiana,"Ontario, Canada","Chihuahua, Mexico"
Which of these IT companies has its headquarters in downtown Detroit?,D,IBM,HP,Microsoft,Compuware
What is the name of Detroits MLB team?,B,Detroit Pistons,Detroit Tigers,Detroit Lions,Detroit Red Wings
What is the name of the automated train that circles downtown Detroit?,D,SMART (Suburban Mobility Authority for Regional Transportation),Detroit Downtown Train,Detroit Transit System,Detroit People Mover
Detroit was established by French colonists. What does the name mean in French?,C,river,lake,strait,plain
In which of these major American sports does Detroit have a professional team?,C,Baseball and Ice Hockey,"Basketball, Baseball and American Football",All of these,Basketball and Baseball
Which of the Great Lakes is closest to Detroit?,C,Huron,Superior,Erie,Michigan
Which district in downtown Detroit is famous for its restaurants and casino?,C,Frenchtown,Chinatown,Greektown,Polishtown
8 Mile Road in Detroit was featured in a movie about rapper Eminem. The road is 8 miles away from which of these?,B,Greektown Casino,Campus Martius,Detroit River,GMs HQ
Which of the following religions has the least number of followers in Japan?,A,Islam,Buddhism,Christianity,Shinto
"What family ruled Japan for many years, using a feudal system, until overthrown in 1868?",B,Yamamoto,Tokugawa,Saito,Oda
Which of the following is the largest and most populous of the four main islands of Japan?,C,Shikoku,Hokkaido,Honshu,Kyushu
From which country was the Japanese writing system imported and adapted for the Japanese language?,C,Mongolia,Okinawa,China,Korea
During mid-summer many Japanese return to their ancestral homes to pay homage to their departed family members. What is this custom called?,C,Golden Week,Oshogatsu,Obon,Shunbun
In the 1990s the site of the Tokyo Municipal government was moved to two tall twin towers located in which Tokyo municipality?,A,Shinjuku,Shibuya,Marunouchi,Ikeburo
What political party started to dominate Japanese politics after the end of the US Occupation?,B,Komeito (Clean Government Party),Liberal Democratic Party,Democratic Socialist Party,Japanese Socialist Party
"How many Japanese Emperors were there from the end of the feudal period in 1868 to 1989, when Akihito acceded to the throne?",C,seven,ten,four,thirteen
To get from Tokyo to Osaka on the Shinkansen (Bullet Train) one must pass through which of the following cities?,C,Kobe,Sapporo,Nagoya,Hiroshima
"What sport has six major tournaments a year in Japan, three in Tokyo and three in other major cities?",A,sumo,aikido,kendo,judo
Admiral Perry forced Japan to end its isolation policy in 1854 when his fleet sailed to Japan and made a show of force at this port city. A replica of one of Perrys steam powered black ships can be seen near the railroad station of the city.,C,Yokohama,Kobe,Shimoda,Hakodate
