Questions,Correct,A,B,C,D
What was the name of the Great Elven Prince of the Noldor who created the Silmarils described by J. R. Tolkien?,C,Fingon,Fangorn,Feanor,Finarfin
"In The Silmarillion, the Elves call themselves this, meaning The Speakers, signifying their value of communication.",B,Quenya,Quendi,Quizlings,Quintet
"Known as the Wildman of the Woods, this tragic hero, described in The Silmarillion, was cursed by Morgoth because his father refused to reveal the location of the secret Elvin kingdom of Gondolin.",D,Turok,Tuor,Turgon,Turin
What transgression did fictional character Melkor commit to warrant the revenge of the Valor?,A,Creation fo the Orcs,Seduction of the men of Numenor,Creation of the Balrogs,Deception of the Elves
"In Tolkiens writings, Numenor was created as a reward to men by the Valar for their part in the War of the Silmarills. The first king was the son of Earendil, a mortal, and Elwing, an Elf, and brother to Elrond. Who was he?",A,Elros,Elendil,El Cid,Elfin
What are the names of the Three Kindreds of Elves in Toliens fictional universe?,C,"Tanya, Ronald, and Valeri","Noldor, Baldar, and Teleporn","Vanya, Noldor , and Teleri","Vanwe, Manwe, and Elwe"
"At the time of the fictional War of the Ring, who were the only surviving leaders of the Noldor?",C,Celebrimbor and Cirdan,Gil-galad and Celegorm,Galadriel and Celeborn,Elrond and Celebrian
"In Tolkiens book The Silmarillion, the kings of Numenor increasingly became rebellious against the Valar and mounted an attack against them. The result was that the island of Numenor sank into the sea. What was the reason for their revolt?",D,They wanted the Silmarils for themselves.,They were tired of Manna.,They wanted the riches of the Valor.,They lusted after immortality.
"There were a number of notable inter-racial marriages in The Silmarillion. The first one mentioned was between a mortal and a Maia, a servant of the Valar. What were their names?",B,Tuor and Idril,Thingol and Melian,Earendil and Elwing,Beren and Luthian
"In The Silmarillion, Carcharoth slew Beren after swallowing a Silmaril. What was Carcharoth?",A,wolf,dragon,spider,Balrog
"In the universe created by J. R. Tolkien, the Valar were gods and were to be worshipped by men and elves alike.",A,False,True,,Q What is the name of the main character in The Dark Tower?
What is the name of the dog-like billy-bumbler in the Dark Tower series?,C,Doggie,Ogg,Oy,Aye
"In the Dark Tower series, the woman known as Susannah has a dissociative identity disorder. How many personalities does she have?",D,8,10,6,4
"In the Dark Towere series of books, Eddie Dean mysteriously resembles which one of Rolands dead friends?",D,Alain Johns,Jamie de Curry,Randall Flagg,Cuthbert Allgood
What is the name of Rolands first love in The Dark Tower?,C,Mia,Detta Walker,Susan Delgado,Susannah Dean
There are a number of evil spheres in the Dark Tower books. What is the name of the most sinister of them?,D,Blue Fog,White Mist,Purple Haze,Black Thirteen
"Roland, the protagonist of the Dark Tower books, is a descendant of this great king.",A,Arthur Eld,The Red King,The Prim lord,Steven Deschain
"In the Dark Tower series of books, Jake has a very special ability called The Touch. What is it?",B,The power to turn things into gold,A kind of telekinesis,The power to kill by thought,The power to start fires
"Among the servants of the Red King in the Dark Tower, there are bird-like creatures that can assume a human form. What are they called?",C,Grandfathers,Prims,Taheen,Slow muties
In 2007 Marvel started a series of comic books based on The Dark Tower. What is the name of the first volume?,B,Roland The Gunslinger,The Gunslinger Born,Roland of Gilead,The Last Gunslinger
"In the beginning of the novel Twilight, Isabella moved from Phoenix, Arizona to what city?",A,"Forks, Washington","Baton Rouge, Louisiana","Miami, Florida","Albany, New York"
"In the Twilight saga, both Edward and James are trackers.",B,True,False,,Q Is Twilight character Edward able to read minds?
"In the book Breaking Dawn, how many children does Bella have?",B,4,1,3,0
In which book of the Twilight series did Edward propose to Bella?,B,Breaking Dawn,Eclipse,Twilight,New Moon
"In the Twilight series, the Cullens love to play football during a thunderstorm.",B,True,False,,Q The Catcher in the Rye follows Holden Caulfields experiences in this city in the days following his expulsion from a fictional school in Pennsylvania.
What word does Holden Caulfield use to refer to everyone and everything he rejects?,C,crass,crap,phony,junk
The protagonist of what movie is programmed to buy the novel The Catcher in the Rye whenever he sees it?,B,Gattaca,Conspiracy Theory,The Fifth Element,The Matrix
"Holden Caulfields dream to be a catcher in the rye and to guard children playing in a rye field on the edge of a cliff is based on his mishearing of the poem Comin Through the Rye. What poet, known in Scotland as The Bard, wrote that poem?",A,Robert Burns,William Blake,Thomas Campbell,Lord Byron
"In the novel The Catcher in the Rye, Holden drops by to see his former English teacher, Mr. Antolini, who offers him advice and a place to sleep. Holden is upset when he wakes up in the middle of the night to find Mr. Antolini doing which of the following?",D,holding Holdens hand,drinking heavily,ransacking Holdens luggage,patting Holdens head
"At one point in the novel The Catcher in the Rye, Holden and his sister Phoebe seem to exchange roles as the catcher and the fallen. What is the Catchers symbol that Holden gives Phoebe?",A,his hunting hat,a gold ring,his diary,his fishing rod
Mark David Chapman was found with a copy of The Catcher in the Rye on the night he shot this person.,B,Rebecca Schaeffer,John Lennon,Ronald Reagan,Yoko Ono
"What was written on Allies left-handed baseball glove, one of the most significant symbols in the novel The Catcher in the Rye?",B,the name of his first girlfriend,poems,the titles of his favourite books,the names of his siblings
J. D. Salingers novel The Catcher in the Rye opens in the week before this major holiday.,C,Thanksgiving Day,Memorial Day,Christmas,Easter
"In this Academy Award-winning movie, Woody Allens character says that he only has books with the word death or dying in them. Diane Keatons character holds a copy of The Catcher in the Rye and asks, What about this one?.",B,Manhattan,Annie Hall,Husbands and Wives,Hannah and Her Sisters
Who was Nero Wolfes right-hand man?,A,Archie Goodwin,Theodore Horstmann,Fritz Brenner,Nathaniel Parker
Where was fictional detective Nero Wolfe born?,D,London,Switzerland,New York City,Montenegro
What color shirt did Nero Wolfe invariably wear?,B,Pink,Yellow,White,Blue
Fictional detective Nero Wolfe lived in a brownstone on West 34th Street in New York City.,B,True,False,,Q What was the name of Nero Wolfes fictional chef who lived in the basement of Wolfes brownstone and also served as majordomo and butler?
"Who was the newspaperman who helped fictional detective Nero Wolfe on occasion, and was one of the regular poker players.",C,Nathaniel Parker,Saul Panzer,Lon Cohen,Johnny Keems
Which of the following was not one of the regular gang of fictional detectives Nero Wolfe regularly used?,D,Saul Panzer,Fred Durkin,Orrie Cather,Purley Stebbins
"What was Nero Wolfes hobby, which he engaged in for four hours each day?",D,Writing detective stories,Collecting stamps,Building intricate models,Raising orchids
Who was the love interest of Nero Wolfes right-hand man?,C,Carla Lovchen,Sally Colt,Lily Rowan,Del Bonner
What was the name of Nero Wolfes nemesis?,B,Anson Street,Arnold Zeck,Albert Hall,Arthur Dent
What beverage did detective Nero Wolfe consume copious amounts of?,B,Coffee,Beer,Tea,Fine wine
Who was the cigar-chomping fictional police inspector who had a love-hate relationship with Nero Wolfe?,A,Cramer,Noonan,Rowcliff,Stebbins
Which short story is listed with the WRONG author?,D,The Devil and Daniel Webster-Stephen Vincent  Benet,The Spinoza of Market Street-Isaac Bashevis Singer,Babylon Reconstructed-F. Scott Fitzgerald,The Devils Advocate-John Grisham
What is the essential element of a short story?,D,The description of scenery  is used to paint a complete picture.,They open with a historic scene.,The complete description of  the main characters psyche is used to set  the scene.,A short period of time is covered.
Which term refers to a prose fiction work that is longer than a short story but shorter than a novel?,B,An allegory,A novella,An intermediary tale,A tale
Which short story is  listed with the WRONG author?,D,The Death of Ivan Ilych-Leo Tolstoy,The Life in the Iron Mills-Rebecca H. Davis,The Diamond Lens-Fitz James OBrien,Death in the Afternoon-John Steinbeck
Which story is listed with the CORRECT author?,A,The Man Without a Country-E. E. Hale,Marjorie Drew-F. M. Crawford,The Upper Berth-Mary E. Wilkins,The Humble Romance-T. B. Aldrich
Which short story ids listed with the WRONG author?,C,Love in Old Clothes-H. C. Bunner,The Little Countess-Enrico Castlenuovo,A Man Called Horse-Louis LAmour,The Attack on the Mill-Emile Zola
Which story is listed with the WRONG author?,A,The Gift of Cochise-Leo G. Carroll,The Yellow Wallpaper-Charles Perkins Gilman,Eagles Over Croaked Creek-Max Brand,Dubliners-James Joyce
What is The Western Star from Agatha Christies short story The Adventure of The Western Star?,A,A jewel,A ship,A stage play,A hotel
Who is the murderer in Agatha Christies The Tragedy at Marsdon Manor?,B,The lover of the dead mans wife,The widow of the dead man,It is a suicide,The brother of the dead man
How does Mr Bleibner die in Agatha Christies short story The Adventure of the Egyptian Tomb?,B,Killed by a demon,Blood poisoning,Heart failure,Head trauma
What does Miss Violet Marsh have to do in order to inherit her Uncle Andrews possessions in Agatha Christies story The Case of the Missing Will?,C,Cut her long beautiful hair,Live as a beggar for one month,Prove her wits,Remain unmarried for the rest of her life
Who killed the French Deputy Paul Deroulard in Agatha Christies short story The Chocolate Box?,D,His cousin,His wife,His doctor,His mother
What type of poison does Mrs. Merrowdene use in Agatha Christies short story Accident?,B,Mouse poison,Arsenic,Lead,Atropine
What does the blue geranium mean according to the fortuneteller in Agatha Christies exciting short story The Blue Geranium?,A,Death,Adultery,Danger,Warning
What word was written with a capital letter in the middle of a sentence in the letter from some Georgine in Agatha Christies story The Four Suspects?,C,Love,Again,Honesty,Death
What is the plant employed for the murder in Agatha Christies The Herb of Death?,C,Thornapple,Hemlock,Foxglove,Belladonna
"What work by Alexandre Dumas, Sr. inspired Hercules Poirot how to solve the case in  The Augean Stables?",B,The Gold Thieves,The Queens Necklace,The Black Tulip,The Regents Daughter
Who wrote the novel The Grapes of Wrath?,B,John Ford,John Steinbeck,William Faulkner,Ernest Hemingway
When was the novel The Grapes of Wrath first published?,D,1961,1928,1950,1939
What statement about the novel The Grapes of Wrath is true?,C,The author of the novel won neither the Nobel Prize for Literature nor the Pulitzer Prize for Literature.,The author of the novel won the Nobel Prize for Literature but not the Pulitzer Prize for Literature.,The author of the novel won the Pulitzer Prize for Literature and the Nobel Prize for Literature.,The author of the novel won the Pulitzer Prize for Literature but not the Nobel Prize for Literature.
