Questions,Correct,A,B,C,D
What song by Madonna featuring bullfighter Emilio Munoz in its video became a huge hit in 1995?,D,Human Nature,You Must Love Me,Youll See,Take a Bow
Coolios hit Gangstas Paradise was featured on the soundtrack of this 1995 movie starring Michelle Pfeiffer.,C,Dead Man Walking,The Quick and the Dead,Dangerous Minds,Don Juan DeMarco
What 1995 Michael Jackson song was first to ever debut at number one on the Billboard Hot 100?,D,They Dont Care About Us,Earth Song,Scream,You Are Not Alone
What popular boy band released the hit single Back for Good in 1995?,A,Take That,Boyzone,Backstreet Boys,Boyz II Men
What song was released by The Beatles in 1995 to celebrate their reunion and promote their compilation album Anthology 1?,B,A Day in the Life,Free as a Bird,Helter Skelter,Strawberry Fields Forever
"Which Batman movie featured U2s song Hold Me, Thrill Me, Kiss Me, Kill Me in 1995?",A,Batman Forever,Batman and Robin,Batman Begins,Batman Returns
What 1995 song became the second longest running number one and best selling debut single in the USA?,C,Fantasy,Kiss From a Rose,Macarena,Gangsters Paradise
What does TLC advise us not to chase in their massive 1995 hit Waterfalls?,A,Waterfalls,Butterflies,Wild boars,Polar bears
"Gretchen Wilson is country music singer, whose debut album, Here for the Party,  was released in 2004.",B,False,True,,"Q Gretchen Wilsons song The Bed, from her album Here for the Party, features country duo Big  Rich."
"Complete the following lyrics from Gretchen Wilsons song, When It Rains.",,hen life aint going my way,nd I cant take one more day of gray,ey hey its ok,dont need a dose of Dr.Phil
Little Richard was born on December 5th. Which statement concerning his birth is true?,D,"He was born Richard  Wagner Penniman in Macon, Georgia in 1932.",He was born Richard Wagner Penniman in Atlanta in 1931.,He was born Richard Wagner Penniman in New York City in 1935.,"He was born Richard Wayne Penniman in Macon, Georgia in 1932."
What was the name of the first group in which Little Richard sang?,C,The Five Angels From Atlanta,The Georgia Wagner,The Penniman Singers,The Amazing Souls
Which of these was not a member of one of Little Richards groups?,B,Billy Preston,Ray Charles,James Brown,Jimi Hendrix
In 1955 Little Richard had his first charted hit. This song hit  #17 on the pop charts and #2 on the RB charts. What was the song?,C,Good Golly Miss Molly,My Cadillac,Tuttie Frutti,Rip It Up
How many #1 hits did Little Richard have on either the RB or Pop charts?,A,3,2,0,5
Little Richards early hits got a lot of air time on the first completely black-owned radio station. What are the call letters of this station?,A,WERD,WINS,WALA,KALA
Why did Little Richard briefly quit  music in 1957?,A,He had a vision of his own damnation while on tour in Australia.,He was too affected by his drug habit.,He opened his own church in Alabama.,He could not get a record label to sign him because of his make-up.
In 1987 Little Richard conducted the marriage of this famous couple.,C,J Lo and Ben Affleck,Eric Roberts and Ally Sheedy,Bruce Willis and Demi Moore,Tom Cruise and Nicole Kidman
Which one of these afflictions does Little Richard have?,B,He is legally blind in one eye.,One of his legs is shorter than the other by almost three inches.,His eyes are of different color.,He is dyslexic.
In 1986 Little Richard was voted into the Rock and Roll Hall of Fame. Where is it located?,D,Atlanta,New York City,Hollywood,Cleveland
Which two country artists performed the song A Bad Goodbye together?,A,Clint Blck  Wynona,Garth Brooks  Trisha Yearwood,Vince Gill  Amy Grant,Gary Allan  Faith Hill
The following lyrics are from the song Cant Stand Losing You by the Police.:,,guess this is our last goodbye/ And you dont care so I wont cry/ But youll be sorry when Im dead/ And all this guilt will be on your head.,True,True,False
Which popular rock group released the song Miss You in 1978?,A,The Rolling Stones,Led Zeppelin,The Doors,Pink Floyd
The popular song Love Hurts by Nazareth has also been performed by Cher.,B,False,True,,Q Which female country artist released the song Big Deal in 1999?
Britney Spears recorded the song Goodbye to You in 2001.,A,False,True,,Q Which popular band released the brake up song Leave in 2000?
"What artist performed the break up song about too many fishing trips, Im Gonna Miss Her (The Fishin Song), in 2002?",C,Gary Allan,Tracy Byrd,Brad Paisley,Toby Keith
What 1980s hair band gave us You Give Love a Bad Name?,D,Winger,Tesla,Warrant,Bon Jovi
What rapper became famous for the song Act a Fool?,B,Mike Jones,Ludacris,Soulja Boy,50 Cent
Mike Jones sang Drop and Gimme 50 featuring what other rapper?,C,Twista,T-Pain,Hurricane Chris,Lil Wayne
What American rappers birth name is Faheem Najm?,A,T-Pain,None of these,Akon,Ludacris
Which of these artists sang Mother and Child Reunion?,B,Billy Paul,Paul Simon,John Paul Jones,Paul Williams
Which of these songs was released by the group Bread?,B,Silvias Mother,Mother Freedom,Mother-in-Law,Ma-Ma-Ma Belle
Mama Told Me Not to Come was a hit for which of these groups?,A,Three Dog Night,Jefferson Airplane,Deep Purple,Creedance Clearwater Revival
Which of these is the correct name of a singing group active from 1964 to 1975?,C,"Mother, Mother",Mamamabelle,The Mothers of Invention,Mothers without Fathers
"Name the artist who gave us the comedy song Hello Muddah, Hello Faddah.",B,Tiny Tim,Allan Sherman,Bobby Goldsboro,Dickie Goodman
Which of these duos sang Your Mama Dont Dance?,D,Zager and Evans,Sonny and Cher,Simon and Garfunkel,Loggins and Messina
What girl group had a number one hit with Mama Said Thered Be Days Like This?,B,The Teddy Bears,The Shirelles,The Crystals,The Shangrilas
Which of these mom songs is sung by the Intruders?,D,Tell Me Momma,Mama Tried,Take Your Mama,Ill Always Love My Mama
Which of these was a song by the Beatles?,C,Mama Said Knock You Out,Mama Cant Buy You Love,Your Mother Should Know,Mother of the Bride
Mama (Mamma) was made famous by this legend in his own time.,C,Englebert Humperdinck,Tony Bennett,Jerry Vale,Dean Martin
This band came up with their name while watching an episode of the 1970s TV show CHiPS.,D,The Police,Motorhead,Radiohead,Seven Mary Three
The idea for the song Trip Like I Do by the band The Crystal Method came as a result of what?,D,a dream,a band member falling,a band member being high on drugs,a phone message
Is it true that the lyrics Kyrie Eleison in the 80s hit Kyrie by Mr. Mister references an early pre-christian expression?,A,Yes,No,,Q The band Lynyrd Skynyrd is named after a high school teacher.
This singer / songwriter began his career by singing in local combos while serving as a police cadet in the New York Police Academy.,A,Eddie Money,Eddie Van Halen,Eddie Grant,Eddie Vedder
This music video featured a dancing actor and actress who would later reunite in a 1980s blockbuster film.,D,Straight Up - Paula Abdul,Beat It - Michael Jackson,Maniac - Michael Sembello,Rosanna - Toto
This band was sued because their first album used the name of a citys public transportation department.,B,Boston,Chicago,Orleans,Kansas
Powerman5000 frontman Spider One is the younger brother of which singer / songwriter?,A,Rob Zombie,Trent Reznor,Glen Danzig,Alice Cooper
Billy Idols name was inspired by which of the following?,D,a billboard,a book,an idol,a report card
"When this singer wasnt singing about Jessies Girl, he was telling us, Dont Talk to Strangers.",A,Rick Springfield,Andrew Gold,Bruce Springsteen,Chris Rea
This singer put her career back on the map with the 1991 U.S. #1 Something to Talk About.,A,Bonnie Raitt,Dolly Parton,Christine McVie,Stevie Nicks
Can you tell me what band gave us the U.S # 1 from 1975 called Jive Talkin?,B,10cc,The Bee Gees,The Association,The Hollies
This band had a  big hit song in 1977 with Sweet Talkin Woman.,A,Electric Light Orchestra -  ELO,Boston,Genesis,Chicago
I Dont Want to Talk About It was a big hit song for this legendary singer in 1977.,D,Billy Joel,Phil Collins,Elton John,Rod Stewart
Which one of Chers relative pursued an acting career?,A,her mother,her grandfather,her father,her grandmother
"Due to the severity of this disorder that remained undiagnosed, Cher left Fresno High School at the age of 16.",D,Bipolar disorder,Hypermetropia,Anemia,Dyslexia
What was the title of Chers first solo single recorded under the pseudonym Bonnie Jo Mason?,A,"Ringo, I Love You","A Fine, Fine Boy",Dream Baby,Do Me Good
What was the first name of Sonny and Cher’s duet under which they released their first album?,C,Bonnie and Clyde,Romeo and Julie,Caesar and Cleo,Zeus and Hera
"What is the title of Chers debut solo album, released on October 16, 1965?",B,The Sonny Side of Cher,All I Really Want to Do,Good Times,Backstage
In this movie Cher played Meryl Streeps roommate and received an Academy Award nomination for her role.,A,Silkwood,Sophies Choice,Falling in Love,Heartburn
For her performance in what movie did Cher receive the 1987 Academy Award for Best Actress?,D,Mask,Mermaids,The Witches of Eastwick,Moonstruck
What was the name of the first fragrance released by Cher in 1987?,D,Cleopatra,Unlimited,Cherilyn,Uninhibited
"What music video by Cher caused a lot of controversy due to her revealing outfit and was rejected by many television networks, including MTV?",A,If I Could Turn Back Time,Baby Im Yours,Heart of Stone,Just Like Jesse James
Cher revealed that she was involved in a relationship with this legendary musician once and she deeply regretted turning him down.,C,Jimi Hendrix,Michael Jackson,Elvis Presley,Elton John
How many albums did Prince release between 1978 and 2000?,D,13,23,29,33
The Rock  Roll Hall of Fame lists Princes first album as Minneapolis Genius.,B,True,False,,Q What was the name of the first band Prince joined?
Which of the following albums by Prince is the longest?,C,1999,Crystal Ball,Emancipation,The Rainbow Children
What group was Princes first protege?,A,The Time,Vanity 6,Sheila E.,Appollonia
For what song was Prince nominated for a Golden Globe in 2006?,C,Graffiti Bridge,Purple Rain,Song of The Heart,Girls and Boys
"February 4, 2006 was the first time Prince appeared as the musical guest on Saturday Night Live.",B,True,False,,Q This group had a  U.S. #1 hit in 1979 with Love You Inside Out
The song Lean on Me was a U.S. #1 song on two different occasions. Which singer was the first one to give us this classic hit in 1972?,C,Johnny Nash,Dobie Gray,Bill Withers,Al Wison
Lets Hear it For the Boy was a #1 song for this singer in 1984.,D,Natalie Cole,Rebbie Jackson,Jody Watley,Deniece Williams
The song Listen to Your Heart was a colossal smash hit song for this singer in 1989.,C,Bonnie Tyler,Bonnie Raitt,Roxette,Jane Child
The song The Living Years was the biggest hit song ever or this band in 1989.,A,Mike + The Mechanics,Genesis,Cheap Trick,Chicago
"Pearl Jam was named after Eddie Vedders great-grandmother Pearl, a Native American, who had a special recipe for peyote-laced jam.",A,False,True,,Q In 1998 Pearl Jam had what consecutive new drummer?
"In 2000, tragedy struck during Pearl Jams European tour--nine fans were crushed underfoot and suffocated to death as the crowd rushed toward the front by the stage. In what country did this happen?",A,Denmark,Norway,Sweden,The Netherlands
Sittin On) The Dock of the Bay was a posthumous #1 U.S. hit for this singer in 1968.,A,Otis Redding,Jackie Wilson,Sam Cooke,Jim Croce
Shake You Down was the only ever # 1U.S. hit for this singer in 1987.,B,Freddie Jackson,Gregory Abbott,Bobby McPherrin,James Ingram
This song went Straight Up the charts for this singer in 1989.,A,Paula Abdul,Samantha Fox,Janet Jackson,Jody Watley
This group had a big hit  in 1975 with the chart topping Sister Golden Hair.,B,Bread,America,The Hollies,Bachman Turner Overdrive
The song Sailing sailed all the way up the U.S. charts to #1 for this singer in 1980.,D,Michael McDonald,Kenny Loggins,Stephen Bishop,Christopher Cross
Which of these well known rock bands brought us “Dance the Night Away” in 1979?,D,Rolling Stones,ZZ Top,Kansas,Van Halen
Which of these popular country artist released the song “The Dance”?,A,Garth Brooks,Vince Gill,Clint Black,George Strait
Which of these ladies gave us the song “I Hope You Dance” in 2000?,A,Lee Ann Womack,Trisha Yearwood,Patty Loveless,Faith Hill
Paula Abdul released the song Dance Like Theres No Tomorrow in 2008.,B,False,True,,Q Who released the song Dancing With Myself in 1981?
The song La Bamba by Ritchie Valens was released  in 1959.,A,True,False,,Q Did Will Smith release the song Gettin Jiggy Wit It in 1998?
"In what year did hip hop group, The Sugarhill Gang form?",B,1983,1979,1981,1980
Where did the group Sugarhill Gang get its name?,A,They were named after a neighborhood in Harlem,One of the Rappers was employed at  the time by Sugar Hill Meats and Poultries,A cousin of one of the Rappers went by the name of Alphonse Sugar Hill,They were named after a New Jersey club which sponsored one of their first street parties.
